level_0,index,Price,Year,Mileage,City,State,Vin,Make,Model,Suggested VIN,Error Code,Possible Values,Additional Error Text,Error Text,Vehicle Descriptor,Destination Market,Make,Manufacturer Name,Model,Model Year,Plant City,Series,Trim,Vehicle Type,Plant Country,Plant Company Name,Plant State,Trim2,Series2,Note,Base Price ($),Non-Land Use,Body Class,Doors,Windows,Wheel Base Type,Track Width (inches),Gross Vehicle Weight Rating From,Bed Length (inches),Curb Weight (pounds),Wheel Base (inches) From,Wheel Base (inches) To,Gross Combination Weight Rating From,Gross Combination Weight Rating To,Gross Vehicle Weight Rating To,Bed Type,Cab Type,Trailer Type Connection,Trailer Body Type,Trailer Length (feet),Other Trailer Info,Number of Wheels,Wheel Size Front (inches),Wheel Size Rear (inches),Entertainment System,Steering Location,Number of Seats,Number of Seat Rows,Transmission Style,Transmission Speeds,Drive Type,Axles,Axle Configuration,Brake System Type,Brake System Description,Other Battery Info,Battery Type,Number of Battery Cells per Module,Battery Current (Amps) From,Battery Voltage (Volts) From,Battery Energy (kWh) From,EV Drive Unit,Battery Current (Amps) To,Battery Voltage (Volts) To,Battery Energy (kWh) To,Number of Battery Modules per Pack,Number of Battery Packs per Vehicle,Charger Level,Charger Power (kW),Engine Number of Cylinders,Displacement (CC),Displacement (CI),Displacement (L),Engine Stroke Cycles,Engine Model,Engine Power (kW),Fuel Type - Primary,Valve Train Design,Engine Configuration,Fuel Type - Secondary,Fuel Delivery / Fuel Injection Type,Engine Brake (hp) From,Cooling Type,Engine Brake (hp) To,Electrification Level,Other Engine Info,Turbo,Top Speed (MPH),Engine Manufacturer,Pretensioner,Seat Belt Type,Other Restraint System Info,Curtain Air Bag Locations,Seat Cushion Air Bag Locations,Front Air Bag Locations,Knee Air Bag Locations,Side Air Bag Locations,Anti-lock Braking System (ABS),Electronic Stability Control (ESC),Traction Control,Tire Pressure Monitoring System (TPMS) Type,Active Safety System Note,Auto-Reverse System for Windows and Sunroofs,Automatic Pedestrian Alerting Sound (for Hybrid and EV only),Event Data Recorder (EDR),Keyless Ignition,SAE Automation Level From,SAE Automation Level To,Adaptive Cruise Control (ACC),Crash Imminent Braking (CIB),Blind Spot Warning (BSW),Forward Collision Warning (FCW),Lane Departure Warning (LDW),Lane Keeping Assistance (LKA),Backup Camera,Parking Assist,Bus Length (feet),Bus Floor Configuration Type,Bus Type,Other Bus Info,Custom Motorcycle Type,Motorcycle Suspension Type,Motorcycle Chassis Type,Other Motorcycle Info,Dynamic Brake Support (DBS),Pedestrian Automatic Emergency Braking (PAEB),Automatic Crash Notification (ACN) / Advanced Automatic Crash Notification (AACN),Daytime Running Light (DRL),Headlamp Light Source,Semiautomatic Headlamp Beam Switching,Adaptive Driving Beam (ADB),Rear Cross Traffic Alert,Rear Automatic Emergency Braking,Blind Spot Intervention (BSI),Lane Centering Assistance
124,6086,13499,2016,37006,Oceanside,CA,1C3CDFBAXGD613373,Dodge,DartSXT,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,1C3CDFBA*GD,,DODGE,FCA US LLC,Dart,2016,BELVIDERE,PF,SXT,PASSENGER CAR,UNITED STATES (USA),Belvidere Assembly,ILLINOIS,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,Left-Hand Drive (LHD),,,,,FWD/Front-Wheel Drive,,,,,,,,,,,,,,,,,,,4,2000.0,122.04748818946,2.0,,,,Gasoline,,In-Line,,,,,,,Sales Code - ECK,No,,FCA,,Manual,,,,1st Row (Driver and Passenger),,All Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
125,6087,17975,2017,21888,Van Nuys,CA,3C4PDCBG0HT511303,Dodge,JourneySXT,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,3C4PDCBG*HT,U.S.,DODGE,CHRYSLER DE MEXICO TOLUCA,Journey,2017,TOLUCA,JC,SXT,MULTIPURPOSE PASSENGER VEHICLE (MPV),MEXICO,Toluca Assembly,STATE OF MEXICO,,Body Style: Hatchback Tall,,25495,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,,,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)",,,113.80,,,,,,,Not Applicable,Not Applicable,,,4,17,17,,Left-Hand Drive (LHD),7,3,,,FWD/Front-Wheel Drive,2,,Hydraulic,,,,,,,,,,,,,,,,6,3600.0,219.68547874103,3.6,,,211.0331,Gasoline,,V-Shaped,,,283,,,,,No,,FCA,,Manual,Active Seat Belt,,,1st Row (Driver and Passenger),,All Rows,Standard,Standard,Standard,Direct,,Standard,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,Standard,,,Standard,,Standard,,,,,
126,6088,14993,2015,20500,Buena Park,CA,1C3CDFCB1FD165661,Dodge,DartLimited,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,1C3CDFCB*FD,,DODGE,FCA US LLC,Dart,2015,BELVIDERE,,Limited,PASSENGER CAR,UNITED STATES (USA),Belvidere Assembly,ILLINOIS,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,Left-Hand Drive (LHD),,,,,FWD/Front-Wheel Drive,,,,,,,,,,,,,,,,,,,4,2400.0,146.45698582735,2.4,,,,Gasoline,,,,,,,,,"Sales Code: ED3,ED6,ED7,ED8,EDD,EDE",No,,,,Manual,Active Seat Belt at all Seating Position; Front Air Bags at Outboard Seating Position,,,1st Row (Driver and Passenger),,All Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
127,6089,14991,2015,39933,El Monte,CA,3C4PDCBB8FT710925,Dodge,JourneySXT,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,3C4PDCBB*FT,U.S.,DODGE,CHRYSLER DE MEXICO TOLUCA,Journey,2015,TOLUCA,,SXT,MULTIPURPOSE PASSENGER VEHICLE (MPV),MEXICO,Toluca Assembly,STATE OF MEXICO,,Body Style: Hatchback Tall,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),,,,,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,Left-Hand Drive (LHD),,,,,FWD/Front-Wheel Drive,,,Hydraulic,,,,,,,,,,,,,,,,4,2400.0,146.45698582735,2.4,,,,Gasoline,,,,,,,,,"Sales Code: ED3,ED6,ED7,ED8,EDD,EDE",No,,,,Manual,Active Seat Belt,,,1st Row (Driver and Passenger),,All Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
128,6090,18884,2016,37070,Santa Clara,CA,2C3CDZAG0GH184559,Dodge,ChallengerSXT,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,2C3CDZAG*GH,,DODGE,FCA CANADA INC.,Challenger,2016,BRAMPTON,LA,SXT,PASSENGER CAR,CANADA,Brampton Assembly,ONTARIO,,,,,,Coupe,2,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,Left-Hand Drive (LHD),,,,,RWD/Rear-Wheel Drive,,,,,,,,,,,,,,,,,,,6,3600.0,219.68547874103,3.6,,,,Gasoline,,V-Shaped,,,,,,,Sales Code - ERB,No,,FCA,,Manual,,,,1st Row (Driver and Passenger),,All Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
129,6091,16980,2016,26792,Yucca Valley,CA,3C4PDCAB2GT110842,Dodge,JourneyFWD,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,3C4PDCAB*GT,,DODGE,CHRYSLER DE MEXICO TOLUCA,Journey,2016,TOLUCA,JC,SE,MULTIPURPOSE PASSENGER VEHICLE (MPV),MEXICO,Toluca Assembly,STATE OF MEXICO,,Body Style: Hatchback Tall,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,,,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,Left-Hand Drive (LHD),,,,,FWD/Front-Wheel Drive,,,Hydraulic,,,,,,,,,,,,,,,,4,2400.0,146.45698582735,2.4,,,,Gasoline,,,,,,,,,"Sales Code : ED3,ED7,EDD,EDE,ED6,ED8",No,,,,Manual,Active Seat Belt,,,1st Row (Driver and Passenger),,All Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
130,6092,17988,2016,9667,Pleasanton,CA,3C4PDCAB4GT187504,Dodge,JourneyFWD,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,3C4PDCAB*GT,,DODGE,CHRYSLER DE MEXICO TOLUCA,Journey,2016,TOLUCA,JC,SE,MULTIPURPOSE PASSENGER VEHICLE (MPV),MEXICO,Toluca Assembly,STATE OF MEXICO,,Body Style: Hatchback Tall,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,,,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,Left-Hand Drive (LHD),,,,,FWD/Front-Wheel Drive,,,Hydraulic,,,,,,,,,,,,,,,,4,2400.0,146.45698582735,2.4,,,,Gasoline,,,,,,,,,"Sales Code : ED3,ED7,EDD,EDE,ED6,ED8",No,,,,Manual,Active Seat Belt,,,1st Row (Driver and Passenger),,All Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
131,6093,20992,2016,11924,Irvine,CA,2C3CDZAG3GH240204,Dodge,ChallengerSXT,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,2C3CDZAG*GH,,DODGE,FCA CANADA INC.,Challenger,2016,BRAMPTON,LA,SXT,PASSENGER CAR,CANADA,Brampton Assembly,ONTARIO,,,,,,Coupe,2,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,Left-Hand Drive (LHD),,,,,RWD/Rear-Wheel Drive,,,,,,,,,,,,,,,,,,,6,3600.0,219.68547874103,3.6,,,,Gasoline,,V-Shaped,,,,,,,Sales Code - ERB,No,,FCA,,Manual,,,,1st Row (Driver and Passenger),,All Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
132,6094,26663,2015,12899,Carlsbad,CA,2C3CDXCT1FH916646,Dodge,ChargerRoad/Track,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,2C3CDXCT*FH,,DODGE,FCA CANADA INC.,Charger,2015,BRAMPTON,,R/T,PASSENGER CAR,CANADA,Brampton Assembly,ONTARIO,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,Left-Hand Drive (LHD),,,,,RWD/Rear-Wheel Drive,,,,,,,,,,,,,,,,,,,8,5700.0,347.83534133997,5.7,,,,Gasoline,,,,,,,,,"Sales Code: EZC,EZH",No,,,,Manual,Active Seat Belt at all Seating Position; Front Air Bags at Outboard Seating Position,,,1st Row (Driver and Passenger),,All Rows,,,,,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
133,6095,27000,2017,16313,MONTCLAIR,CA,2C3CDXCT2HH524410,Dodge,ChargerR/T,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,2C3CDXCT*HH,,DODGE,FCA CANADA INC.,Charger,2017,BRAMPTON,LD,R/T,PASSENGER CAR,CANADA,Brampton Assembly,ONTARIO,,,,34895,,Sedan/Saloon,4,,,,,,,120.2,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,4,20,20,,Left-Hand Drive (LHD),5,2,,,RWD/Rear-Wheel Drive,2,,,,,,,,,,,,,,,,,,8,5700.0,347.83534133997,5.7,,,275.9090,Gasoline,,V-Shaped,,,370,,,,,,150,FCA,,Manual,,,,1st Row (Driver and Passenger),,All Rows,Standard,Standard,Standard,Direct,Rear Park Assist: Standard,Standard,,,Standard,,,Optional,Optional,Optional,Optional,Optional,Optional,Optional,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,Standard,,,Standard,,Standard,Optional,,,,
134,6096,16600,2014,38005,Fontana,CA,2C3CDYAG7EH224692,Dodge,ChallengerSXT,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,2C3CDYAG*EH,,DODGE,FCA CANADA INC.,Challenger,2014,BRAMPTON,,Base,PASSENGER CAR,CANADA,Brampton Assembly,ONTARIO,,,,,,Coupe,2,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,Left-Hand Drive (LHD),,,,,RWD/Rear-Wheel Drive,,,,,,,,,,,,,,,,,,,6,3600.0,219.68547874103,3.6,,,,Gasoline,,,,,,,,,,No,,,,Manual,Active Seat Belt at all Seating Position; Front Air Bags at Outboard Seating Position,,,1st Row (Driver and Passenger),,All Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
135,6097,19382,2016,34875,Brentwood,CA,2C3CDZAG4GH148616,Dodge,ChallengerSXT,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,2C3CDZAG*GH,,DODGE,FCA CANADA INC.,Challenger,2016,BRAMPTON,LA,SXT,PASSENGER CAR,CANADA,Brampton Assembly,ONTARIO,,,,,,Coupe,2,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,Left-Hand Drive (LHD),,,,,RWD/Rear-Wheel Drive,,,,,,,,,,,,,,,,,,,6,3600.0,219.68547874103,3.6,,,,Gasoline,,V-Shaped,,,,,,,Sales Code - ERB,No,,FCA,,Manual,,,,1st Row (Driver and Passenger),,All Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
136,6098,16974,2014,39054,San Leandro,CA,2C3CDYAG8EH304311,Dodge,ChallengerSXT,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,2C3CDYAG*EH,,DODGE,FCA CANADA INC.,Challenger,2014,BRAMPTON,,Base,PASSENGER CAR,CANADA,Brampton Assembly,ONTARIO,,,,,,Coupe,2,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,Left-Hand Drive (LHD),,,,,RWD/Rear-Wheel Drive,,,,,,,,,,,,,,,,,,,6,3600.0,219.68547874103,3.6,,,,Gasoline,,,,,,,,,,No,,,,Manual,Active Seat Belt at all Seating Position; Front Air Bags at Outboard Seating Position,,,1st Row (Driver and Passenger),,All Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
137,6099,18500,2017,19358,Hemet,CA,3C4PDCBG5HT511085,Dodge,JourneySXT,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,3C4PDCBG*HT,U.S.,DODGE,CHRYSLER DE MEXICO TOLUCA,Journey,2017,TOLUCA,JC,SXT,MULTIPURPOSE PASSENGER VEHICLE (MPV),MEXICO,Toluca Assembly,STATE OF MEXICO,,Body Style: Hatchback Tall,,25495,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,,,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)",,,113.80,,,,,,,Not Applicable,Not Applicable,,,4,17,17,,Left-Hand Drive (LHD),7,3,,,FWD/Front-Wheel Drive,2,,Hydraulic,,,,,,,,,,,,,,,,6,3600.0,219.68547874103,3.6,,,211.0331,Gasoline,,V-Shaped,,,283,,,,,No,,FCA,,Manual,Active Seat Belt,,,1st Row (Driver and Passenger),,All Rows,Standard,Standard,Standard,Direct,,Standard,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,Standard,,,Standard,,Standard,,,,,
138,6100,17700,2017,25982,Gilroy,CA,3C4PDCBG3HT523512,Dodge,JourneySXT,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,3C4PDCBG*HT,U.S.,DODGE,CHRYSLER DE MEXICO TOLUCA,Journey,2017,TOLUCA,JC,SXT,MULTIPURPOSE PASSENGER VEHICLE (MPV),MEXICO,Toluca Assembly,STATE OF MEXICO,,Body Style: Hatchback Tall,,25495,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,,,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)",,,113.80,,,,,,,Not Applicable,Not Applicable,,,4,17,17,,Left-Hand Drive (LHD),7,3,,,FWD/Front-Wheel Drive,2,,Hydraulic,,,,,,,,,,,,,,,,6,3600.0,219.68547874103,3.6,,,211.0331,Gasoline,,V-Shaped,,,283,,,,,No,,FCA,,Manual,Active Seat Belt,,,1st Row (Driver and Passenger),,All Rows,Standard,Standard,Standard,Direct,,Standard,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,Standard,,,Standard,,Standard,,,,,
139,6101,14983,2014,36296,Hemet,CA,3C4PDCBG2ET270372,Dodge,JourneySXT,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,3C4PDCBG*ET,U.S.,DODGE,CHRYSLER DE MEXICO TOLUCA,Journey,2014,TOLUCA,,SXT,MULTIPURPOSE PASSENGER VEHICLE (MPV),MEXICO,Toluca Assembly,STATE OF MEXICO,,Body Style: Hatchback Tall,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,,,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,Left-Hand Drive (LHD),,,,,FWD/Front-Wheel Drive,,,Hydraulic,,,,,,,,,,,,,,,,6,3600.0,219.68547874103,3.6,,,,Gasoline,,,,,,,,,,No,,,,Manual,Active Seat Belt,,,1st Row (Driver and Passenger),,All Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
140,6102,17182,2016,25619,Claremont,CA,3C4PDCBG6GT231478,Dodge,JourneyFWD,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,3C4PDCBG*GT,U.S.,DODGE,CHRYSLER DE MEXICO TOLUCA,Journey,2016,TOLUCA,JC,SXT,MULTIPURPOSE PASSENGER VEHICLE (MPV),MEXICO,Toluca Assembly,STATE OF MEXICO,,Body Style: Hatchback Tall,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,,,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,Left-Hand Drive (LHD),,,,,FWD/Front-Wheel Drive,,,Hydraulic,,,,,,,,,,,,,,,,6,3600.0,219.68547874103,3.6,,,,Gasoline,,,,,,,,,"Sales Code : ERB,ERC,ERT",No,,,,Manual,Active Seat Belt,,,1st Row (Driver and Passenger),,All Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
141,6103,13999,2016,32576,Riverside,CA,1C3CDFBB4GD592030,Dodge,DartSXT,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,1C3CDFBB*GD,,DODGE,FCA US LLC,Dart,2016,BELVIDERE,PF,SXT,PASSENGER CAR,UNITED STATES (USA),Belvidere Assembly,ILLINOIS,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,Left-Hand Drive (LHD),,,,,FWD/Front-Wheel Drive,,,,,,,,,,,,,,,,,,,4,2400.0,146.45698582735,2.4,,,,Gasoline,,In-Line,,,,,,,"Sales Code - ED6,ED8,EDD,EDE",No,,FCA,,Manual,,,,1st Row (Driver and Passenger),,All Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
142,6104,18210,2016,36434,Fontana,CA,2C3CDZAG9GH184396,Dodge,ChallengerSXT,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,2C3CDZAG*GH,,DODGE,FCA CANADA INC.,Challenger,2016,BRAMPTON,LA,SXT,PASSENGER CAR,CANADA,Brampton Assembly,ONTARIO,,,,,,Coupe,2,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,Left-Hand Drive (LHD),,,,,RWD/Rear-Wheel Drive,,,,,,,,,,,,,,,,,,,6,3600.0,219.68547874103,3.6,,,,Gasoline,,V-Shaped,,,,,,,Sales Code - ERB,No,,FCA,,Manual,,,,1st Row (Driver and Passenger),,All Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
143,6105,17589,2016,20865,Barstow,CA,3C4PDCABXGT230338,Dodge,JourneyFWD,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,3C4PDCAB*GT,,DODGE,CHRYSLER DE MEXICO TOLUCA,Journey,2016,TOLUCA,JC,SE,MULTIPURPOSE PASSENGER VEHICLE (MPV),MEXICO,Toluca Assembly,STATE OF MEXICO,,Body Style: Hatchback Tall,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,,,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,Left-Hand Drive (LHD),,,,,FWD/Front-Wheel Drive,,,Hydraulic,,,,,,,,,,,,,,,,4,2400.0,146.45698582735,2.4,,,,Gasoline,,,,,,,,,"Sales Code : ED3,ED7,EDD,EDE,ED6,ED8",No,,,,Manual,Active Seat Belt,,,1st Row (Driver and Passenger),,All Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
144,6106,16892,2016,29319,Folsom,CA,3C4PDCAB8GT219340,Dodge,JourneyFWD,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,3C4PDCAB*GT,,DODGE,CHRYSLER DE MEXICO TOLUCA,Journey,2016,TOLUCA,JC,SE,MULTIPURPOSE PASSENGER VEHICLE (MPV),MEXICO,Toluca Assembly,STATE OF MEXICO,,Body Style: Hatchback Tall,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,,,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,Left-Hand Drive (LHD),,,,,FWD/Front-Wheel Drive,,,Hydraulic,,,,,,,,,,,,,,,,4,2400.0,146.45698582735,2.4,,,,Gasoline,,,,,,,,,"Sales Code : ED3,ED7,EDD,EDE,ED6,ED8",No,,,,Manual,Active Seat Belt,,,1st Row (Driver and Passenger),,All Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
145,6107,17999,2014,21861,Visalia,CA,2C3CDYAG2EH251461,Dodge,ChallengerSXT,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,2C3CDYAG*EH,,DODGE,FCA CANADA INC.,Challenger,2014,BRAMPTON,,Base,PASSENGER CAR,CANADA,Brampton Assembly,ONTARIO,,,,,,Coupe,2,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,Left-Hand Drive (LHD),,,,,RWD/Rear-Wheel Drive,,,,,,,,,,,,,,,,,,,6,3600.0,219.68547874103,3.6,,,,Gasoline,,,,,,,,,,No,,,,Manual,Active Seat Belt at all Seating Position; Front Air Bags at Outboard Seating Position,,,1st Row (Driver and Passenger),,All Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
146,6108,19995,2016,30273,Santa Maria,CA,2C3CDZAG1GH279065,Dodge,ChallengerSXT,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,2C3CDZAG*GH,,DODGE,FCA CANADA INC.,Challenger,2016,BRAMPTON,LA,SXT,PASSENGER CAR,CANADA,Brampton Assembly,ONTARIO,,,,,,Coupe,2,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,Left-Hand Drive (LHD),,,,,RWD/Rear-Wheel Drive,,,,,,,,,,,,,,,,,,,6,3600.0,219.68547874103,3.6,,,,Gasoline,,V-Shaped,,,,,,,Sales Code - ERB,No,,FCA,,Manual,,,,1st Row (Driver and Passenger),,All Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
147,6109,18997,2016,27130,Oceanside,CA,2C3CDZAG1GH275050,Dodge,ChallengerSXT,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,2C3CDZAG*GH,,DODGE,FCA CANADA INC.,Challenger,2016,BRAMPTON,LA,SXT,PASSENGER CAR,CANADA,Brampton Assembly,ONTARIO,,,,,,Coupe,2,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,Left-Hand Drive (LHD),,,,,RWD/Rear-Wheel Drive,,,,,,,,,,,,,,,,,,,6,3600.0,219.68547874103,3.6,,,,Gasoline,,V-Shaped,,,,,,,Sales Code - ERB,No,,FCA,,Manual,,,,1st Row (Driver and Passenger),,All Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
148,6110,14991,2014,27853,Tracy,CA,3C4PDCAB8ET256627,Dodge,JourneySE,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,3C4PDCAB*ET,,DODGE,CHRYSLER DE MEXICO TOLUCA,Journey,2014,TOLUCA,,SE,MULTIPURPOSE PASSENGER VEHICLE (MPV),MEXICO,Toluca Assembly,STATE OF MEXICO,,Body Style: Hatchback Tall,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,,,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,Left-Hand Drive (LHD),,,,,FWD/Front-Wheel Drive,,,Hydraulic,,,,,,,,,,,,,,,,4,2400.0,146.45698582735,2.4,,,,Gasoline,,,,,,,,,"Sales Code: ED3,ED6,ED7,EDG",No,,,,Manual,Active Seat Belt,,,1st Row (Driver and Passenger),,All Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
