level_0,index,Price,Year,Mileage,City,State,Vin,Make,Model,Suggested VIN,Error Code,Possible Values,Additional Error Text,Error Text,Vehicle Descriptor,Destination Market,Make,Manufacturer Name,Model,Model Year,Plant City,Series,Trim,Vehicle Type,Plant Country,Plant Company Name,Plant State,Trim2,Series2,Note,Base Price ($),Non-Land Use,Body Class,Doors,Windows,Wheel Base Type,Track Width (inches),Gross Vehicle Weight Rating From,Bed Length (inches),Curb Weight (pounds),Wheel Base (inches) From,Wheel Base (inches) To,Gross Combination Weight Rating From,Gross Combination Weight Rating To,Gross Vehicle Weight Rating To,Bed Type,Cab Type,Trailer Type Connection,Trailer Body Type,Trailer Length (feet),Other Trailer Info,Number of Wheels,Wheel Size Front (inches),Wheel Size Rear (inches),Entertainment System,Steering Location,Number of Seats,Number of Seat Rows,Transmission Style,Transmission Speeds,Drive Type,Axles,Axle Configuration,Brake System Type,Brake System Description,Other Battery Info,Battery Type,Number of Battery Cells per Module,Battery Current (Amps) From,Battery Voltage (Volts) From,Battery Energy (kWh) From,EV Drive Unit,Battery Current (Amps) To,Battery Voltage (Volts) To,Battery Energy (kWh) To,Number of Battery Modules per Pack,Number of Battery Packs per Vehicle,Charger Level,Charger Power (kW),Engine Number of Cylinders,Displacement (CC),Displacement (CI),Displacement (L),Engine Stroke Cycles,Engine Model,Engine Power (kW),Fuel Type - Primary,Valve Train Design,Engine Configuration,Fuel Type - Secondary,Fuel Delivery / Fuel Injection Type,Engine Brake (hp) From,Cooling Type,Engine Brake (hp) To,Electrification Level,Other Engine Info,Turbo,Top Speed (MPH),Engine Manufacturer,Pretensioner,Seat Belt Type,Other Restraint System Info,Curtain Air Bag Locations,Seat Cushion Air Bag Locations,Front Air Bag Locations,Knee Air Bag Locations,Side Air Bag Locations,Anti-lock Braking System (ABS),Electronic Stability Control (ESC),Traction Control,Tire Pressure Monitoring System (TPMS) Type,Active Safety System Note,Auto-Reverse System for Windows and Sunroofs,Automatic Pedestrian Alerting Sound (for Hybrid and EV only),Event Data Recorder (EDR),Keyless Ignition,SAE Automation Level From,SAE Automation Level To,Adaptive Cruise Control (ACC),Crash Imminent Braking (CIB),Blind Spot Warning (BSW),Forward Collision Warning (FCW),Lane Departure Warning (LDW),Lane Keeping Assistance (LKA),Backup Camera,Parking Assist,Bus Length (feet),Bus Floor Configuration Type,Bus Type,Other Bus Info,Custom Motorcycle Type,Motorcycle Suspension Type,Motorcycle Chassis Type,Other Motorcycle Info,Dynamic Brake Support (DBS),Pedestrian Automatic Emergency Braking (PAEB),Automatic Crash Notification (ACN) / Advanced Automatic Crash Notification (AACN),Daytime Running Light (DRL),Headlamp Light Source,Semiautomatic Headlamp Beam Switching,Adaptive Driving Beam (ADB),Rear Cross Traffic Alert,Rear Automatic Emergency Braking,Blind Spot Intervention (BSI),Lane Centering Assistance
251,18129,26925,2016,36772,Fairfield,CA,2LMHJ5FK1GBL00256,Lincoln,MKT3.7L,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,2LMHJ5FK*GB,,LINCOLN,"FORD MOTOR COMPANY OF CANADA, LTD.",MKT,2016,OAKVILLE,,,MULTIPURPOSE PASSENGER VEHICLE (MPV),UNITED STATES (USA),Oakville Assembly,ONTARIO,,,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,,,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,FWD/Front-Wheel Drive,,,Hydraulic,,,,,,,,,,,,,,,,6,3700.0,225.78785315050,3.7,,,225.9471,Gasoline,,V-Shaped,,,303,,,,Ti-VCT,,,Ford,,Manual,,,,1st Row (Driver and Passenger),,1st and 2nd and 3rd Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
252,18130,22495,2015,29738,CARLSBAD,CA,3LN6L2LU5FR627017,Lincoln,MKZHybrid,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,3LN6L2LU*FR,,LINCOLN,"FORD MOTOR COMPANY, MEXICO",MKZ,2015,HERMOSILLO,,,PASSENGER CAR,MEXICO,Hermosillo,,,,Hybrid,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2000.0,122.04748818946,2.0,,,140.1916,Gasoline,,In-Line,Electric,,188,,,Strong HEV (Hybrid Electric Vehicle),4V ATK HEV,,,Ford,,Manual,,,,1st Row (Driver and Passenger),Driver Seat Only,1st and 2nd Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
253,18131,25499,2017,18979,Santa Ana,CA,3LN6L5C96HR604121,Lincoln,MKZSelect,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,3LN6L5C9*HR,,LINCOLN,"FORD MOTOR COMPANY, MEXICO",MKZ,2017,HERMOSILLO,Select,,PASSENGER CAR,MEXICO,,STATE OF MEXICO,,,,36920,,Sedan/Saloon,4,,,,,,,112.2,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,4,18,18,,Left-Hand Drive (LHD),5,2,Automatic,6,FWD/Front-Wheel Drive,2,,,,,,,,,,,,,,,,,,4,2000,122.0474881894,2,,2.0L GTDI high w/Premium Fuel,178.9680,Gasoline,,In-Line,,,240,,,,,,130,Ford,,Manual,,,,1st Row (Driver and Passenger),Driver Seat Only,1st and 2nd Rows,Standard,Standard,Standard,Direct,,Standard,,,Standard,,,Optional,Optional,Optional,Optional,Optional,Optional,Standard,Optional,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,Standard,Optional,Standard,Standard,,Standard,Optional,,,,
254,18132,27998,2016,15016,Sunnyvale,CA,3LN6L2G90GR609337,Lincoln,MKZFWD,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,3LN6L2G9*GR,,LINCOLN,"FORD MOTOR COMPANY, MEXICO",MKZ,2016,HERMOSILLO,,,PASSENGER CAR,MEXICO,Hermosillo,,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,FWD/Front-Wheel Drive,,,,,,,,,,,,,,,,,,,4,2000.0,122.04748818946,2.0,,,178.9680,Gasoline,,In-Line,,Stoichiometric Gasoline Direct Injection (SGDI),240,,,,Premium Fuel,,,Ford,,Manual,,,,1st Row (Driver and Passenger),Driver Seat Only,1st and 2nd Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
255,18133,29789,2014,25901,Modesto,CA,2LMHJ5AT5EBL54186,Lincoln,MKT3.5L,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,2LMHJ5AT*EB,,LINCOLN,"FORD MOTOR COMPANY OF CANADA, LTD.",MKT,2014,OAKVILLE,,,MULTIPURPOSE PASSENGER VEHICLE (MPV),CANADA,Oakville,ONTARIO,,,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,,,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,AWD/All-Wheel Drive,,,Hydraulic,,,,,,,,,,,,,,,,6,3500.0,213.58310433156,3.5,,,,Gasoline,,V-Shaped,,Stoichiometric Gasoline Direct Injection (SGDI),,,,,,,,Ford,,Manual,,,,1st Row (Driver and Passenger),,1st and 2nd and 3rd Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
256,18134,28981,2014,7890,Napa,CA,1LNHL9DKXEG609259,Lincoln,MKS3.7L,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,1LNHL9DK*EG,,LINCOLN,FORD MOTOR COMPANY,MKS,2014,CHICAGO,FWD,,PASSENGER CAR,UNITED STATES (USA),Chicago,ILLINOIS,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,FWD/Front-Wheel Drive,,,,,,,,,,,,,,,,,,,6,3700.0,225.78785315050,3.7,,,227.4385,Gasoline,,V-Shaped,,,305,,,,Ti-VCT,,,Ford,,Manual,,,,1st Row (Driver and Passenger),,1st and 2nd Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
257,18135,28887,2016,5000,Santa Monica,CA,3LN6L2LU2GR615778,Lincoln,MKZHybrid,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,3LN6L2LU*GR,,LINCOLN,"FORD MOTOR COMPANY, MEXICO",MKZ,2016,HERMOSILLO,,,PASSENGER CAR,MEXICO,Hermosillo,,,,Hybrid,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2000.0,122.04748818946,2.0,,,140.1916,Gasoline,,In-Line,Electric,,188,,,Strong HEV (Hybrid Electric Vehicle),4V ATK HEV,,,Ford,,Manual,,,,1st Row (Driver and Passenger),Driver Seat Only,1st and 2nd Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
258,18136,12888,2015,17789,Cerritos,CA,JM1BM1T73F1232154,Mazda,Mazda3i,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,JM1BM1T7*F1,,MAZDA,MAZDA MOTOR CORPORATION,Mazda3,2015,HOFU,,SV/Base,PASSENGER CAR,JAPAN,Mazda Motor Corporation,YAMAGUCHI,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2000.0,122.04748818946,2.0,4,PE,,Gasoline,,In-Line,,,,,,,,,,Mazda,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Indirect,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
259,18137,13313,2016,30030,San Mateo,CA,JM1BM1U72G1296640,Mazda,Mazda3i,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,JM1BM1U7*G1,,MAZDA,MAZDA MOTOR CORPORATION,Mazda3,2016,HOFU,,Sport/GX,PASSENGER CAR,JAPAN,Mazda Motor Corporation,YAMAGUCHI,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2000.0,122.04748818946,2.0,4,PE,,Gasoline,,In-Line,,,,,,,,,,Mazda,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Indirect,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
260,18138,13313,2016,34515,Livermore,CA,JM1BM1U70G1296135,Mazda,Mazda3i,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,JM1BM1U7*G1,,MAZDA,MAZDA MOTOR CORPORATION,Mazda3,2016,HOFU,,Sport/GX,PASSENGER CAR,JAPAN,Mazda Motor Corporation,YAMAGUCHI,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2000.0,122.04748818946,2.0,4,PE,,Gasoline,,In-Line,,,,,,,,,,Mazda,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Indirect,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
261,18139,12988,2014,21090,Corona,CA,JM1BM1U79E1211760,Mazda,Mazda3i,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,JM1BM1U7*E1,,MAZDA,MAZDA MOTOR CORPORATION,Mazda3,2014,HOFU,,Sport/GX,PASSENGER CAR,JAPAN,Mazda Motor Corporation,YAMAGUCHI,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2000.0,122.04748818946,2.0,4,PE,,Gasoline,,In-Line,,,,,,,,,,Mazda,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
262,18140,12500,2014,30816,San Diego,CA,JM1BM1U71E1192668,Mazda,Mazda3i,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,JM1BM1U7*E1,,MAZDA,MAZDA MOTOR CORPORATION,Mazda3,2014,HOFU,,Sport/GX,PASSENGER CAR,JAPAN,Mazda Motor Corporation,YAMAGUCHI,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2000.0,122.04748818946,2.0,4,PE,,Gasoline,,In-Line,,,,,,,,,,Mazda,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
263,18141,11499,2014,28049,Montebello,CA,JM1BM1T75E1192822,Mazda,Mazda3i,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,JM1BM1T7*E1,,MAZDA,MAZDA MOTOR CORPORATION,Mazda3,2014,HOFU,,SV/Base,PASSENGER CAR,JAPAN,Mazda Motor Corporation,YAMAGUCHI,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2000.0,122.04748818946,2.0,4,PE,,Gasoline,,In-Line,,,,,,,,,,Mazda,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
264,18142,12999,2016,39078,San Bernardino,CA,JM1BM1T70G1299845,Mazda,Mazda3i,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,JM1BM1T7*G1,,MAZDA,MAZDA MOTOR CORPORATION,Mazda3,2016,HOFU,,SV/Base,PASSENGER CAR,JAPAN,Mazda Motor Corporation,YAMAGUCHI,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2000.0,122.04748818946,2.0,4,PE,,Gasoline,,In-Line,,,,,,,,,,Mazda,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Indirect,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
265,18143,14488,2016,19678,City of Industry,CA,3MZBM1K72GM266654,Mazda,Mazda3i,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,3MZBM1K7*GM,,MAZDA,MAZDA MOTOR MANUFACTURING DE MEXICO S.A. DE C.V.,Mazda3,2016,GUANAJUATO,,Sport/GX,PASSENGER CAR,MEXICO,MMMdM(Mazda Motor Manufacturing de Mexico),SALAMANCA,,,"Plant Company - MMMdM(Mazda Motor Manufacturing de Mexico, S.A., de C.V.)",,,Hatchback/Liftback/Notchback,5,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2000.0,122.04748818946,2.0,4,PE,,Gasoline,,In-Line,,,,,,,,,,Mazda,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Indirect,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
266,18144,12988,2014,26704,Sacramento,CA,JM1BM1T7XE1180245,Mazda,Mazda3i,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,JM1BM1T7*E1,,MAZDA,MAZDA MOTOR CORPORATION,Mazda3,2014,HOFU,,SV/Base,PASSENGER CAR,JAPAN,Mazda Motor Corporation,YAMAGUCHI,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2000.0,122.04748818946,2.0,4,PE,,Gasoline,,In-Line,,,,,,,,,,Mazda,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
267,18145,13000,2014,25917,San Francisco,CA,JM1BM1T72E1215053,Mazda,Mazda3i,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,JM1BM1T7*E1,,MAZDA,MAZDA MOTOR CORPORATION,Mazda3,2014,HOFU,,SV/Base,PASSENGER CAR,JAPAN,Mazda Motor Corporation,YAMAGUCHI,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2000.0,122.04748818946,2.0,4,PE,,Gasoline,,In-Line,,,,,,,,,,Mazda,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
268,18146,16495,2016,10370,Temecula,CA,3MZBM1V71GM312907,Mazda,Mazda3i,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,3MZBM1V7*GM,,MAZDA,MAZDA MOTOR MANUFACTURING DE MEXICO S.A. DE C.V.,Mazda3,2016,GUANAJUATO,,Touring/GS,PASSENGER CAR,MEXICO,MMMdM(Mazda Motor Manufacturing de Mexico),SALAMANCA,,,"Plant Company - MMMdM(Mazda Motor Manufacturing de Mexico, S.A., de C.V.)",,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2000.0,122.04748818946,2.0,4,PE,,Gasoline,,In-Line,,,,,,,,,,Mazda,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Indirect,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
269,18147,14800,2016,22328,El Cajon,CA,JM1BM1U72G1339874,Mazda,Mazda3i,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,JM1BM1U7*G1,,MAZDA,MAZDA MOTOR CORPORATION,Mazda3,2016,HOFU,,Sport/GX,PASSENGER CAR,JAPAN,Mazda Motor Corporation,YAMAGUCHI,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2000.0,122.04748818946,2.0,4,PE,,Gasoline,,In-Line,,,,,,,,,,Mazda,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Indirect,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
270,18148,15850,2015,8739,San Diego,CA,3MZBM1L77FM146894,Mazda,Mazda3i,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,3MZBM1L7*FM,,MAZDA,MAZDA MOTOR MANUFACTURING DE MEXICO S.A. DE C.V.,Mazda3,2015,GUANAJUATO,,Touring/GS,PASSENGER CAR,MEXICO,MMMdM(Mazda Motor Manufacturing de Mexico),SALAMANCA,,,"Plant Company - MMMdM(Mazda Motor Manufacturing de Mexico, S.A., de C.V.)",,,Hatchback/Liftback/Notchback,5,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2000.0,122.04748818946,2.0,4,PE,,Gasoline,,In-Line,,,,,,,,,,Mazda,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Indirect,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
271,18149,12990,2014,35328,San Diego,CA,JM1BM1U78E1211944,Mazda,Mazda3i,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,JM1BM1U7*E1,,MAZDA,MAZDA MOTOR CORPORATION,Mazda3,2014,HOFU,,Sport/GX,PASSENGER CAR,JAPAN,Mazda Motor Corporation,YAMAGUCHI,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2000.0,122.04748818946,2.0,4,PE,,Gasoline,,In-Line,,,,,,,,,,Mazda,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
272,18150,13513,2016,34807,Victorville,CA,JM1BM1T71G1289762,Mazda,Mazda3i,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,JM1BM1T7*G1,,MAZDA,MAZDA MOTOR CORPORATION,Mazda3,2016,HOFU,,SV/Base,PASSENGER CAR,JAPAN,Mazda Motor Corporation,YAMAGUCHI,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2000.0,122.04748818946,2.0,4,PE,,Gasoline,,In-Line,,,,,,,,,,Mazda,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Indirect,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
273,18151,12990,2014,36149,San Diego,CA,JM1BM1K70E1174875,Mazda,Mazda3i,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,JM1BM1K7*E1,,MAZDA,MAZDA MOTOR CORPORATION,Mazda3,2014,HOFU,,Sport/GX,PASSENGER CAR,JAPAN,Mazda Motor Corporation,YAMAGUCHI,,,,,,Hatchback/Liftback/Notchback,5,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2000.0,122.04748818946,2.0,4,PE,,Gasoline,,In-Line,,,,,,,,,,Mazda,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
274,18152,11395,2014,35809,Santa Ana,CA,JM1BM1U78E1198256,Mazda,Mazda3i,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,JM1BM1U7*E1,,MAZDA,MAZDA MOTOR CORPORATION,Mazda3,2014,HOFU,,Sport/GX,PASSENGER CAR,JAPAN,Mazda Motor Corporation,YAMAGUCHI,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2000.0,122.04748818946,2.0,4,PE,,Gasoline,,In-Line,,,,,,,,,,Mazda,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
275,18153,12988,2015,31089,Carson,CA,3MZBM1U70FM185583,Mazda,Mazda3i,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,3MZBM1U7*FM,,MAZDA,MAZDA MOTOR MANUFACTURING DE MEXICO S.A. DE C.V.,Mazda3,2015,GUANAJUATO,,Sport/GX,PASSENGER CAR,MEXICO,MMMdM(Mazda Motor Manufacturing de Mexico),SALAMANCA,,,"Plant Company - MMMdM(Mazda Motor Manufacturing de Mexico, S.A., de C.V.)",,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2000.0,122.04748818946,2.0,4,PE,,Gasoline,,In-Line,,,,,,,,,,Mazda,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Indirect,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
276,18154,14877,2015,20050,Paso Robles,CA,3MZBM1U79FM200212,Mazda,Mazda3i,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,3MZBM1U7*FM,,MAZDA,MAZDA MOTOR MANUFACTURING DE MEXICO S.A. DE C.V.,Mazda3,2015,GUANAJUATO,,Sport/GX,PASSENGER CAR,MEXICO,MMMdM(Mazda Motor Manufacturing de Mexico),SALAMANCA,,,"Plant Company - MMMdM(Mazda Motor Manufacturing de Mexico, S.A., de C.V.)",,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2000.0,122.04748818946,2.0,4,PE,,Gasoline,,In-Line,,,,,,,,,,Mazda,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Indirect,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
277,18155,11499,2014,35302,Santa Ana,CA,JM1BM1V75E1212192,Mazda,Mazda3i,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,JM1BM1V7*E1,,MAZDA,MAZDA MOTOR CORPORATION,Mazda3,2014,HOFU,,Touring/GS,PASSENGER CAR,JAPAN,Mazda Motor Corporation,YAMAGUCHI,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2000.0,122.04748818946,2.0,4,PE,,Gasoline,,In-Line,,,,,,,,,,Mazda,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
