level_0,index,Price,Year,Mileage,City,State,Vin,Make,Model,Suggested VIN,Error Code,Possible Values,Additional Error Text,Error Text,Vehicle Descriptor,Destination Market,Make,Manufacturer Name,Model,Model Year,Plant City,Series,Trim,Vehicle Type,Plant Country,Plant Company Name,Plant State,Trim2,Series2,Note,Base Price ($),Non-Land Use,Body Class,Doors,Windows,Wheel Base Type,Track Width (inches),Gross Vehicle Weight Rating From,Bed Length (inches),Curb Weight (pounds),Wheel Base (inches) From,Wheel Base (inches) To,Gross Combination Weight Rating From,Gross Combination Weight Rating To,Gross Vehicle Weight Rating To,Bed Type,Cab Type,Trailer Type Connection,Trailer Body Type,Trailer Length (feet),Other Trailer Info,Number of Wheels,Wheel Size Front (inches),Wheel Size Rear (inches),Entertainment System,Steering Location,Number of Seats,Number of Seat Rows,Transmission Style,Transmission Speeds,Drive Type,Axles,Axle Configuration,Brake System Type,Brake System Description,Other Battery Info,Battery Type,Number of Battery Cells per Module,Battery Current (Amps) From,Battery Voltage (Volts) From,Battery Energy (kWh) From,EV Drive Unit,Battery Current (Amps) To,Battery Voltage (Volts) To,Battery Energy (kWh) To,Number of Battery Modules per Pack,Number of Battery Packs per Vehicle,Charger Level,Charger Power (kW),Engine Number of Cylinders,Displacement (CC),Displacement (CI),Displacement (L),Engine Stroke Cycles,Engine Model,Engine Power (kW),Fuel Type - Primary,Valve Train Design,Engine Configuration,Fuel Type - Secondary,Fuel Delivery / Fuel Injection Type,Engine Brake (hp) From,Cooling Type,Engine Brake (hp) To,Electrification Level,Other Engine Info,Turbo,Top Speed (MPH),Engine Manufacturer,Pretensioner,Seat Belt Type,Other Restraint System Info,Curtain Air Bag Locations,Seat Cushion Air Bag Locations,Front Air Bag Locations,Knee Air Bag Locations,Side Air Bag Locations,Anti-lock Braking System (ABS),Electronic Stability Control (ESC),Traction Control,Tire Pressure Monitoring System (TPMS) Type,Active Safety System Note,Auto-Reverse System for Windows and Sunroofs,Automatic Pedestrian Alerting Sound (for Hybrid and EV only),Event Data Recorder (EDR),Keyless Ignition,SAE Automation Level From,SAE Automation Level To,Adaptive Cruise Control (ACC),Crash Imminent Braking (CIB),Blind Spot Warning (BSW),Forward Collision Warning (FCW),Lane Departure Warning (LDW),Lane Keeping Assistance (LKA),Backup Camera,Parking Assist,Bus Length (feet),Bus Floor Configuration Type,Bus Type,Other Bus Info,Custom Motorcycle Type,Motorcycle Suspension Type,Motorcycle Chassis Type,Other Motorcycle Info,Dynamic Brake Support (DBS),Pedestrian Automatic Emergency Braking (PAEB),Automatic Crash Notification (ACN) / Advanced Automatic Crash Notification (AACN),Daytime Running Light (DRL),Headlamp Light Source,Semiautomatic Headlamp Beam Switching,Adaptive Driving Beam (ADB),Rear Cross Traffic Alert,Rear Automatic Emergency Braking,Blind Spot Intervention (BSI),Lane Centering Assistance
531,26353,19687,2016,31363,Victorville,CA,2T3BFREV6GW484794,Toyota,RAV4AWD,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,2T3BFREV*GW,,TOYOTA,TOYOTA MOTOR MANUFACTURING CANADA,RAV4,2016,WOODSTOCK,ASA44L/ASA42L/AVA44L,LE (X Grade),MULTIPURPOSE PASSENGER VEHICLE (MPV),CANADA,"Toyota Motor Manufacturing, Canada, Inc.",ONTARIO,,Wagon body style,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),5,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,4WD/4-Wheel Drive/4x4,,,,,,,,,,,,,,,,,,,4,2500.0,152.55936023683,2.5,,2AR-FE,131.2432,Gasoline,,In-Line,,,176,,,,"Engine Type: PORT, L4",,,,,Manual,,All Rows,Passenger Seat Only,1st Row (Driver and Passenger),Driver Seat Only,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
532,26354,15295,2015,36196,Midway City,CA,JTDKN3DU9F0403461,Toyota,PriusFive,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,JTDKN3DU*F0,,TOYOTA,TOYOTA MOTOR CORPORATION,PRIUS,2015,TOYOTA CITY,ZVW30L,,PASSENGER CAR,JAPAN,Toyota Motor Corporation - Tsutsumi Plant,AICHI,,,,,,Hatchback/Liftback/Notchback,,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,4x2,,,,,,,,,,,,,,,,,,,4,1800.0,109.84273937051,1.8,,2ZR-FXE+3JM,,Gasoline,,In-Line,Electric,Multipoint Fuel Injection (MPFI),,,,HEV (Hybrid Electric Vehicle) - Level Unknown,,,,,,Manual,,All Rows,,1st Row (Driver and Passenger),Driver Seat Only,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
533,26355,15000,2015,39767,Walnut Creek,CA,JTDKN3DU3F0457273,Toyota,PriusFive,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,JTDKN3DU*F0,,TOYOTA,TOYOTA MOTOR CORPORATION,PRIUS,2015,TOYOTA CITY,ZVW30L,,PASSENGER CAR,JAPAN,Toyota Motor Corporation - Tsutsumi Plant,AICHI,,,,,,Hatchback/Liftback/Notchback,,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,4x2,,,,,,,,,,,,,,,,,,,4,1800.0,109.84273937051,1.8,,2ZR-FXE+3JM,,Gasoline,,In-Line,Electric,Multipoint Fuel Injection (MPFI),,,,HEV (Hybrid Electric Vehicle) - Level Unknown,,,,,,Manual,,All Rows,,1st Row (Driver and Passenger),Driver Seat Only,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
534,26356,22450,2016,22386,Fairfield,CA,JTDKDTB36G1120590,Toyota,Prius,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,JTDKDTB3*G1,,TOYOTA,TOYOTA MOTOR CORPORATION,Prius C,2016,IWATE,NHP10L,,PASSENGER CAR,JAPAN,"Kanto Auto Works, LTD",,,,,,,Hatchback/Liftback/Notchback,5,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,4x2,,,,,,,,,,,,,,,,,,,4,1500.0,91.53561614209,1.5,,1NZ-FXE+1LM,53.6904,Gasoline,,In-Line,Electric,Multipoint Fuel Injection (MPFI),72,,,Strong HEV (Hybrid Electric Vehicle),,,,,,Manual,,All Rows,Driver Seat Only,1st Row (Driver and Passenger),Driver Seat Only,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
535,26357,14399,2014,38539,Newport Beach,CA,JTDKN3DU0E0388900,Toyota,PriusThree,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,JTDKN3DU*E0,,TOYOTA,TOYOTA MOTOR CORPORATION,PRIUS,2014,TOYOTA CITY,ZVW30L,,PASSENGER CAR,JAPAN,Toyota Motor Corporation - Tsutsumi Plant,AICHI,,,,,,Hatchback/Liftback/Notchback,,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,4x2,,,,,,,,,,,,,,,,,,,4,1800.0,109.84273937051,1.8,,2ZR-FXE+3JM,,Gasoline,,In-Line,Electric,Multipoint Fuel Injection (MPFI),,,,HEV (Hybrid Electric Vehicle) - Level Unknown,,,,,,Manual,,All Rows,,1st Row (Driver and Passenger),Driver Seat Only,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
536,26358,15900,2014,32021,Livermore,CA,JTDKN3DU5E0389797,Toyota,PriusTwo,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,JTDKN3DU*E0,,TOYOTA,TOYOTA MOTOR CORPORATION,PRIUS,2014,TOYOTA CITY,ZVW30L,,PASSENGER CAR,JAPAN,Toyota Motor Corporation - Tsutsumi Plant,AICHI,,,,,,Hatchback/Liftback/Notchback,,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,4x2,,,,,,,,,,,,,,,,,,,4,1800.0,109.84273937051,1.8,,2ZR-FXE+3JM,,Gasoline,,In-Line,Electric,Multipoint Fuel Injection (MPFI),,,,HEV (Hybrid Electric Vehicle) - Level Unknown,,,,,,Manual,,All Rows,,1st Row (Driver and Passenger),Driver Seat Only,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
537,26359,20411,2015,9038,Culver City,CA,JTMZFREV3FJ050893,Toyota,RAV44X2,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,JTMZFREV*FJ,,TOYOTA,TOYOTA MOTOR CORPORATION,RAV4,2015,TOYOTA CITY,ASA44L/ASA42L/AVA44L,LE (X Grade),MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN,Toyota Motor Corporation - Takaoka Plant,AICHI,,Wagon body style,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),5,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,4x2,,,,,,,,,,,,,,,,,,,4,2500.0,152.55936023683,2.5,,2AR-FE,131.2432,Gasoline,,In-Line,,,176,,,,"Engine Type: PORT, L4",,,,,Manual,,All Rows,Passenger Seat Only,1st Row (Driver and Passenger),Driver Seat Only,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
538,26360,17677,2015,20301,North Hollywood,CA,JTDKN3DU2F0455322,Toyota,PriusTwo,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,JTDKN3DU*F0,,TOYOTA,TOYOTA MOTOR CORPORATION,PRIUS,2015,TOYOTA CITY,ZVW30L,,PASSENGER CAR,JAPAN,Toyota Motor Corporation - Tsutsumi Plant,AICHI,,,,,,Hatchback/Liftback/Notchback,,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,4x2,,,,,,,,,,,,,,,,,,,4,1800.0,109.84273937051,1.8,,2ZR-FXE+3JM,,Gasoline,,In-Line,Electric,Multipoint Fuel Injection (MPFI),,,,HEV (Hybrid Electric Vehicle) - Level Unknown,,,,,,Manual,,All Rows,,1st Row (Driver and Passenger),Driver Seat Only,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
539,26361,21597,2015,36089,San Jose,CA,4T1BK1FK1FU560527,Toyota,CamryXSE,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,4T1BK1FK*FU,,TOYOTA,"TOYOTA MOTOR MANUFACTURING, KENTUCKY, INC.",Camry,2015,GEORGETOWN,ASV50L/GSV50L/AVV50L,,PASSENGER CAR,UNITED STATES (USA),"Toyota Motor Manufacturing, Kentucky, Inc.",KENTUCKY,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,4x2,,,,,,,,,,,,,,,,,,,6,3456,213.58310433156,3.5,,2GR-FE,199.8476,Gasoline,Dual Overhead Cam (DOHC),V-Shaped,,Multipoint Fuel Injection (MPFI),268,Water,314,,,,,Toyota,Yes,Manual,,All Rows,,1st Row (Driver and Passenger),1st Row (Driver and Passenger),All Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
540,26362,17377,2015,23998,North Hollywood,CA,JTDKN3DU9F0453311,Toyota,PriusTwo,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,JTDKN3DU*F0,,TOYOTA,TOYOTA MOTOR CORPORATION,PRIUS,2015,TOYOTA CITY,ZVW30L,,PASSENGER CAR,JAPAN,Toyota Motor Corporation - Tsutsumi Plant,AICHI,,,,,,Hatchback/Liftback/Notchback,,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,4x2,,,,,,,,,,,,,,,,,,,4,1800.0,109.84273937051,1.8,,2ZR-FXE+3JM,,Gasoline,,In-Line,Electric,Multipoint Fuel Injection (MPFI),,,,HEV (Hybrid Electric Vehicle) - Level Unknown,,,,,,Manual,,All Rows,,1st Row (Driver and Passenger),Driver Seat Only,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
541,26363,16499,2014,33410,Fullerton,CA,JTMWFREVXEJ017147,Toyota,RAV44X2,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,JTMWFREV*EJ,,TOYOTA,TOYOTA MOTOR CORPORATION,RAV4,2014,TOYOTA CITY,ASA42L/ASA44L,Sports,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN,Toyota Motor Corporation - Takaoka Plant,AICHI,,Wagon body style,Without Third Seat,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),5,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,4x2,,,,,,,,,,,,,,,,,,,4,2500.0,152.55936023683,2.5,,2AR-FE,131.2432,Gasoline,,In-Line,,,176,,,,,,,,,Manual,,All Rows,Passenger Seat Only,1st Row (Driver and Passenger),Driver Seat Only,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
542,26364,15985,2014,36009,Davis,CA,JTDKN3DU4E0393226,Toyota,PriusFour,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,JTDKN3DU*E0,,TOYOTA,TOYOTA MOTOR CORPORATION,PRIUS,2014,TOYOTA CITY,ZVW30L,,PASSENGER CAR,JAPAN,Toyota Motor Corporation - Tsutsumi Plant,AICHI,,,,,,Hatchback/Liftback/Notchback,,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,4x2,,,,,,,,,,,,,,,,,,,4,1800.0,109.84273937051,1.8,,2ZR-FXE+3JM,,Gasoline,,In-Line,Electric,Multipoint Fuel Injection (MPFI),,,,HEV (Hybrid Electric Vehicle) - Level Unknown,,,,,,Manual,,All Rows,,1st Row (Driver and Passenger),Driver Seat Only,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
543,26365,15980,2015,36100,Irvine,CA,JTDKN3DU6F0460393,Toyota,PriusTwo,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,JTDKN3DU*F0,,TOYOTA,TOYOTA MOTOR CORPORATION,PRIUS,2015,TOYOTA CITY,ZVW30L,,PASSENGER CAR,JAPAN,Toyota Motor Corporation - Tsutsumi Plant,AICHI,,,,,,Hatchback/Liftback/Notchback,,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,4x2,,,,,,,,,,,,,,,,,,,4,1800.0,109.84273937051,1.8,,2ZR-FXE+3JM,,Gasoline,,In-Line,Electric,Multipoint Fuel Injection (MPFI),,,,HEV (Hybrid Electric Vehicle) - Level Unknown,,,,,,Manual,,All Rows,,1st Row (Driver and Passenger),Driver Seat Only,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
544,26366,16981,2015,26297,Cerritos,CA,JTDKN3DUXF1960082,Toyota,PriusTwo,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,JTDKN3DU*F1,,TOYOTA,TOYOTA MOTOR CORPORATION,PRIUS,2015,TOYOTA CITY,ZVW30L,,PASSENGER CAR,JAPAN,Toyota Motor Corporation - Tsutsumi Plant,AICHI,,,,,,Hatchback/Liftback/Notchback,,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,4x2,,,,,,,,,,,,,,,,,,,4,1800.0,109.84273937051,1.8,,2ZR-FXE+3JM,,Gasoline,,In-Line,Electric,Multipoint Fuel Injection (MPFI),,,,HEV (Hybrid Electric Vehicle) - Level Unknown,,,,,,Manual,,All Rows,,1st Row (Driver and Passenger),Driver Seat Only,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
545,26367,17959,2014,35622,San Jose,CA,2T3YL4DV7EW002905,Toyota,RAV4,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,2T3YL4DV*EW,,TOYOTA,TOYOTA MOTOR MANUFACTURING CANADA,RAV4,2014,WOODSTOCK,ASA33L/ASA38L/GSA33L/GSA38L,High,MULTIPURPOSE PASSENGER VEHICLE (MPV),CANADA,"Toyota Motor Manufacturing, Canada, Inc.",ONTARIO,,Wagon body style,Without Third Seat,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),5,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,4x2,,,,,,,,,,,,,,,,,,,,,,,,M7M5,,Electric,,,,,,,,BEV (Battery Electric Vehicle),,,,,,Manual,,All Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
546,26368,16221,2014,31619,Culver City,CA,JTDKN3DU2E1836029,Toyota,PriusTwo,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,JTDKN3DU*E1,,TOYOTA,TOYOTA MOTOR CORPORATION,PRIUS,2014,TOYOTA CITY,ZVW30L,,PASSENGER CAR,JAPAN,Toyota Motor Corporation - Tsutsumi Plant,AICHI,,,,,,Hatchback/Liftback/Notchback,,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,4x2,,,,,,,,,,,,,,,,,,,4,1800.0,109.84273937051,1.8,,2ZR-FXE+3JM,,Gasoline,,In-Line,Electric,Multipoint Fuel Injection (MPFI),,,,HEV (Hybrid Electric Vehicle) - Level Unknown,,,,,,Manual,,All Rows,,1st Row (Driver and Passenger),Driver Seat Only,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
547,26369,20187,2016,26215,Victorville,CA,2T3BFREV1GW487070,Toyota,RAV4AWD,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,2T3BFREV*GW,,TOYOTA,TOYOTA MOTOR MANUFACTURING CANADA,RAV4,2016,WOODSTOCK,ASA44L/ASA42L/AVA44L,LE (X Grade),MULTIPURPOSE PASSENGER VEHICLE (MPV),CANADA,"Toyota Motor Manufacturing, Canada, Inc.",ONTARIO,,Wagon body style,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),5,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,4WD/4-Wheel Drive/4x4,,,,,,,,,,,,,,,,,,,4,2500.0,152.55936023683,2.5,,2AR-FE,131.2432,Gasoline,,In-Line,,,176,,,,"Engine Type: PORT, L4",,,,,Manual,,All Rows,Passenger Seat Only,1st Row (Driver and Passenger),Driver Seat Only,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
548,26370,18000,2015,18679,Cathedral City,CA,JTDKN3DU7F0403796,Toyota,PriusThree,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,JTDKN3DU*F0,,TOYOTA,TOYOTA MOTOR CORPORATION,PRIUS,2015,TOYOTA CITY,ZVW30L,,PASSENGER CAR,JAPAN,Toyota Motor Corporation - Tsutsumi Plant,AICHI,,,,,,Hatchback/Liftback/Notchback,,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,4x2,,,,,,,,,,,,,,,,,,,4,1800.0,109.84273937051,1.8,,2ZR-FXE+3JM,,Gasoline,,In-Line,Electric,Multipoint Fuel Injection (MPFI),,,,HEV (Hybrid Electric Vehicle) - Level Unknown,,,,,,Manual,,All Rows,,1st Row (Driver and Passenger),Driver Seat Only,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
549,26371,20187,2016,26220,Victorville,CA,2T3BFREV5GW483202,Toyota,RAV4AWD,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,2T3BFREV*GW,,TOYOTA,TOYOTA MOTOR MANUFACTURING CANADA,RAV4,2016,WOODSTOCK,ASA44L/ASA42L/AVA44L,LE (X Grade),MULTIPURPOSE PASSENGER VEHICLE (MPV),CANADA,"Toyota Motor Manufacturing, Canada, Inc.",ONTARIO,,Wagon body style,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),5,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,4WD/4-Wheel Drive/4x4,,,,,,,,,,,,,,,,,,,4,2500.0,152.55936023683,2.5,,2AR-FE,131.2432,Gasoline,,In-Line,,,176,,,,"Engine Type: PORT, L4",,,,,Manual,,All Rows,Passenger Seat Only,1st Row (Driver and Passenger),Driver Seat Only,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
550,26372,15877,2014,33858,North Hollywood,CA,JTDKN3DU2E0380409,Toyota,PriusTwo,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,JTDKN3DU*E0,,TOYOTA,TOYOTA MOTOR CORPORATION,PRIUS,2014,TOYOTA CITY,ZVW30L,,PASSENGER CAR,JAPAN,Toyota Motor Corporation - Tsutsumi Plant,AICHI,,,,,,Hatchback/Liftback/Notchback,,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,4x2,,,,,,,,,,,,,,,,,,,4,1800.0,109.84273937051,1.8,,2ZR-FXE+3JM,,Gasoline,,In-Line,Electric,Multipoint Fuel Injection (MPFI),,,,HEV (Hybrid Electric Vehicle) - Level Unknown,,,,,,Manual,,All Rows,,1st Row (Driver and Passenger),Driver Seat Only,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
551,26373,20793,2016,7359,Long Beach,CA,JTMZFREV4GJ099201,Toyota,RAV4FWD,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,JTMZFREV*GJ,,TOYOTA,TOYOTA MOTOR CORPORATION,RAV4,2016,TOYOTA CITY,ASA44L/ASA42L/AVA44L,LE (X Grade),MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN,Toyota Motor Corporation - Takaoka Plant,AICHI,,Wagon body style,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),5,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,4x2,,,,,,,,,,,,,,,,,,,4,2500.0,152.55936023683,2.5,,2AR-FE,131.2432,Gasoline,,In-Line,,,176,,,,"Engine Type: PORT, L4",,,,,Manual,,All Rows,Passenger Seat Only,1st Row (Driver and Passenger),Driver Seat Only,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
552,26374,15977,2014,32787,North Hollywood,CA,JTDKN3DU9E0381928,Toyota,PriusTwo,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,JTDKN3DU*E0,,TOYOTA,TOYOTA MOTOR CORPORATION,PRIUS,2014,TOYOTA CITY,ZVW30L,,PASSENGER CAR,JAPAN,Toyota Motor Corporation - Tsutsumi Plant,AICHI,,,,,,Hatchback/Liftback/Notchback,,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,4x2,,,,,,,,,,,,,,,,,,,4,1800.0,109.84273937051,1.8,,2ZR-FXE+3JM,,Gasoline,,In-Line,Electric,Multipoint Fuel Injection (MPFI),,,,HEV (Hybrid Electric Vehicle) - Level Unknown,,,,,,Manual,,All Rows,,1st Row (Driver and Passenger),Driver Seat Only,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
553,26375,18477,2015,38208,Salinas,CA,JTMZFREV2FJ056667,Toyota,RAV44X2,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,JTMZFREV*FJ,,TOYOTA,TOYOTA MOTOR CORPORATION,RAV4,2015,TOYOTA CITY,ASA44L/ASA42L/AVA44L,LE (X Grade),MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN,Toyota Motor Corporation - Takaoka Plant,AICHI,,Wagon body style,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),5,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,4x2,,,,,,,,,,,,,,,,,,,4,2500.0,152.55936023683,2.5,,2AR-FE,131.2432,Gasoline,,In-Line,,,176,,,,"Engine Type: PORT, L4",,,,,Manual,,All Rows,Passenger Seat Only,1st Row (Driver and Passenger),Driver Seat Only,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
