level_0,index,Price,Year,Mileage,City,State,Vin,Make,Model,Suggested VIN,Error Code,Possible Values,Additional Error Text,Error Text,Vehicle Descriptor,Destination Market,Make,Manufacturer Name,Model,Model Year,Plant City,Series,Trim,Vehicle Type,Plant Country,Plant Company Name,Plant State,Trim2,Series2,Note,Base Price ($),Non-Land Use,Body Class,Doors,Windows,Wheel Base Type,Track Width (inches),Gross Vehicle Weight Rating From,Bed Length (inches),Curb Weight (pounds),Wheel Base (inches) From,Wheel Base (inches) To,Gross Combination Weight Rating From,Gross Combination Weight Rating To,Gross Vehicle Weight Rating To,Bed Type,Cab Type,Trailer Type Connection,Trailer Body Type,Trailer Length (feet),Other Trailer Info,Number of Wheels,Wheel Size Front (inches),Wheel Size Rear (inches),Entertainment System,Steering Location,Number of Seats,Number of Seat Rows,Transmission Style,Transmission Speeds,Drive Type,Axles,Axle Configuration,Brake System Type,Brake System Description,Other Battery Info,Battery Type,Number of Battery Cells per Module,Battery Current (Amps) From,Battery Voltage (Volts) From,Battery Energy (kWh) From,EV Drive Unit,Battery Current (Amps) To,Battery Voltage (Volts) To,Battery Energy (kWh) To,Number of Battery Modules per Pack,Number of Battery Packs per Vehicle,Charger Level,Charger Power (kW),Engine Number of Cylinders,Displacement (CC),Displacement (CI),Displacement (L),Engine Stroke Cycles,Engine Model,Engine Power (kW),Fuel Type - Primary,Valve Train Design,Engine Configuration,Fuel Type - Secondary,Fuel Delivery / Fuel Injection Type,Engine Brake (hp) From,Cooling Type,Engine Brake (hp) To,Electrification Level,Other Engine Info,Turbo,Top Speed (MPH),Engine Manufacturer,Pretensioner,Seat Belt Type,Other Restraint System Info,Curtain Air Bag Locations,Seat Cushion Air Bag Locations,Front Air Bag Locations,Knee Air Bag Locations,Side Air Bag Locations,Anti-lock Braking System (ABS),Electronic Stability Control (ESC),Traction Control,Tire Pressure Monitoring System (TPMS) Type,Active Safety System Note,Auto-Reverse System for Windows and Sunroofs,Automatic Pedestrian Alerting Sound (for Hybrid and EV only),Event Data Recorder (EDR),Keyless Ignition,SAE Automation Level From,SAE Automation Level To,Adaptive Cruise Control (ACC),Crash Imminent Braking (CIB),Blind Spot Warning (BSW),Forward Collision Warning (FCW),Lane Departure Warning (LDW),Lane Keeping Assistance (LKA),Backup Camera,Parking Assist,Bus Length (feet),Bus Floor Configuration Type,Bus Type,Other Bus Info,Custom Motorcycle Type,Motorcycle Suspension Type,Motorcycle Chassis Type,Other Motorcycle Info,Dynamic Brake Support (DBS),Pedestrian Automatic Emergency Braking (PAEB),Automatic Crash Notification (ACN) / Advanced Automatic Crash Notification (AACN),Daytime Running Light (DRL),Headlamp Light Source,Semiautomatic Headlamp Beam Switching,Adaptive Driving Beam (ADB),Rear Cross Traffic Alert,Rear Automatic Emergency Braking,Blind Spot Intervention (BSI),Lane Centering Assistance
59,59,19995,2015,23353,Cerritos,CA,19VDE1F37FE004839,Acura,ILX5-Speed,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,19VDE1F3*FE,,ACURA,"AMERICAN HONDA MOTOR CO., INC.",ILX,2015,GREENSBURG,,20,PASSENGER CAR,UNITED STATES (USA),,INDIANA,,,,,,Sedan/Saloon,4,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,5,,,,,,,,,,,,,,,,,,,,4,1997,121.9,1.9975831016,,R20A5,111.8550,Gasoline,Single Overhead Cam (SOHC),In-Line,,,150,Water,,,,,,Honda,,Manual,Side Curtain Air bag (Rr outer positions). Seat Belt (Rr center position).,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
60,60,18991,2015,29398,Riverside,CA,19VDE1F39FE002719,Acura,ILX5-Speed,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,19VDE1F3*FE,,ACURA,"AMERICAN HONDA MOTOR CO., INC.",ILX,2015,GREENSBURG,,20,PASSENGER CAR,UNITED STATES (USA),,INDIANA,,,,,,Sedan/Saloon,4,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,5,,,,,,,,,,,,,,,,,,,,4,1997,121.9,1.9975831016,,R20A5,111.8550,Gasoline,Single Overhead Cam (SOHC),In-Line,,,150,Water,,,,,,Honda,,Manual,Side Curtain Air bag (Rr outer positions). Seat Belt (Rr center position).,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
61,61,19995,2015,24212,Cerritos,CA,19VDE1F36FE002290,Acura,ILX5-Speed,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,19VDE1F3*FE,,ACURA,"AMERICAN HONDA MOTOR CO., INC.",ILX,2015,GREENSBURG,,20,PASSENGER CAR,UNITED STATES (USA),,INDIANA,,,,,,Sedan/Saloon,4,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,5,,,,,,,,,,,,,,,,,,,,4,1997,121.9,1.9975831016,,R20A5,111.8550,Gasoline,Single Overhead Cam (SOHC),In-Line,,,150,Water,,,,,,Honda,,Manual,Side Curtain Air bag (Rr outer positions). Seat Belt (Rr center position).,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
62,62,19888,2015,26116,Cerritos,CA,19VDE1F35FE008971,Acura,ILX5-Speed,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,19VDE1F3*FE,,ACURA,"AMERICAN HONDA MOTOR CO., INC.",ILX,2015,GREENSBURG,,20,PASSENGER CAR,UNITED STATES (USA),,INDIANA,,,,,,Sedan/Saloon,4,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,5,,,,,,,,,,,,,,,,,,,,4,1997,121.9,1.9975831016,,R20A5,111.8550,Gasoline,Single Overhead Cam (SOHC),In-Line,,,150,Water,,,,,,Honda,,Manual,Side Curtain Air bag (Rr outer positions). Seat Belt (Rr center position).,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
63,63,19867,2015,29658,Carlsbad,CA,19VDE1F35FE003561,Acura,ILX5-Speed,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,19VDE1F3*FE,,ACURA,"AMERICAN HONDA MOTOR CO., INC.",ILX,2015,GREENSBURG,,20,PASSENGER CAR,UNITED STATES (USA),,INDIANA,,,,,,Sedan/Saloon,4,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,5,,,,,,,,,,,,,,,,,,,,4,1997,121.9,1.9975831016,,R20A5,111.8550,Gasoline,Single Overhead Cam (SOHC),In-Line,,,150,Water,,,,,,Honda,,Manual,Side Curtain Air bag (Rr outer positions). Seat Belt (Rr center position).,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
64,64,19895,2014,20357,Santa Clara,CA,19VDE1F72EE013336,Acura,ILX5-Speed,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,19VDE1F7*EE,,ACURA,"AMERICAN HONDA MOTOR CO., INC.",ILX,2014,GREENSBURG,,20 Tech,PASSENGER CAR,UNITED STATES (USA),,INDIANA,,,,,,Sedan/Saloon,4,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,5,,,,,,,,,,,,,,,,,,,,4,1997,121.9,1.9975831016,,R20A5,111.8550,Gasoline,Single Overhead Cam (SOHC),In-Line,,,150,Water,,,,,,Honda,,Manual,"seat belts: front, rear, rear center",1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
65,65,20377,2015,27440,Carlsbad,CA,19VDE1F39FE001876,Acura,ILX5-Speed,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,19VDE1F3*FE,,ACURA,"AMERICAN HONDA MOTOR CO., INC.",ILX,2015,GREENSBURG,,20,PASSENGER CAR,UNITED STATES (USA),,INDIANA,,,,,,Sedan/Saloon,4,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,5,,,,,,,,,,,,,,,,,,,,4,1997,121.9,1.9975831016,,R20A5,111.8550,Gasoline,Single Overhead Cam (SOHC),In-Line,,,150,Water,,,,,,Honda,,Manual,Side Curtain Air bag (Rr outer positions). Seat Belt (Rr center position).,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
66,66,19850,2015,24220,El Cajon,CA,19VDE1F52FE005687,Acura,ILX5-Speed,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,19VDE1F5*FE,,ACURA,"AMERICAN HONDA MOTOR CO., INC.",ILX,2015,GREENSBURG,,20 Premium,PASSENGER CAR,UNITED STATES (USA),,INDIANA,,,,,,Sedan/Saloon,4,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,5,,,,,,,,,,,,,,,,,,,,4,1997,122,1.999221808,,R20A5,111.8550,Gasoline,Single Overhead Cam (SOHC),In-Line,,,150,Water,,,,,,Honda,,Manual,Side Curtain Air bag (Rr outer positions). Seat Belt (Rr center position).,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
67,67,18487,2014,32294,FONTANA,CA,19VDE1F36EE015054,Acura,ILX5-Speed,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,19VDE1F3*EE,,ACURA,"AMERICAN HONDA MOTOR CO., INC.",ILX,2014,GREENSBURG,,20,PASSENGER CAR,UNITED STATES (USA),,INDIANA,,,,,,Sedan/Saloon,4,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,5,,,,,,,,,,,,,,,,,,,,4,1997,121.9,1.9975831016,,R20A5,111.8550,Gasoline,Single Overhead Cam (SOHC),In-Line,,,150,Water,,,,,,Honda,,Manual,"seat belts: front, rear, rear center",1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
68,68,21999,2016,13443,Concord,CA,19UDE2F74GA001063,Acura,ILXAutomatic,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,19UDE2F7*GA,,ACURA,"AMERICAN HONDA MOTOR CO., INC.",ILX,2016,MARYSVILLE,,Premium/Tech,PASSENGER CAR,UNITED STATES (USA),,OHIO,,,,,,Sedan/Saloon,4,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Dual-Clutch Transmission (DCT),8,4x2,,,,,,,,,,,,,,,,,,,4,2359.737216,144,2.359737216,,K24V7,149.8857,Gasoline,Dual Overhead Cam (DOHC),In-Line,,,201,,,,,,,,,Manual,"seat belts: front, rear, rear center",1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
69,69,22991,2017,7719,Riverside,CA,19UDE2F72HA007395,Acura,ILXPremium,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,19UDE2F7*HA,,ACURA,"AMERICAN HONDA MOTOR CO., INC.",ILX,2017,MARYSVILLE,Premium Package/Technology Plus Package,,PASSENGER CAR,UNITED STATES (USA),,OHIO,,,,,,Sedan/Saloon,4,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,5,2,Dual-Clutch Transmission (DCT),8,4x2,,,,,,,,,,,,,,,,,,,4,2400.0,146.45698582735,2.4,4,K24V7,149.8857,Gasoline,Dual Overhead Cam (DOHC),In-Line,,,201,Water,,,Direct Fuel Injection,,,Honda,,Manual,"seat belts: front, rear, rear center",1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),Standard,Standard,Standard,Direct,"Lane Keep System, Lane Departure Warning, Forward Collision Warning, Crash Imminent Braking, Adaptive Cruise Control: Standard for Technology Plus Series",Standard,,,Standard,,,,,Standard,,,,Standard,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,Standard,Standard,,Standard,,Standard,Standard,,,,
70,70,19889,2015,36724,Valencia,CA,19VDE1F77FE010532,Acura,ILX5-Speed,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,19VDE1F7*FE,,ACURA,"AMERICAN HONDA MOTOR CO., INC.",ILX,2015,GREENSBURG,,20 Tech,PASSENGER CAR,UNITED STATES (USA),,INDIANA,,,,,,Sedan/Saloon,4,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,5,,,,,,,,,,,,,,,,,,,,4,1997,122,1.999221808,,R20A5,111.855000,Gasoline,Single Overhead Cam (SOHC),In-Line,,,150.00,Water,,,,,,Honda,,Manual,Side Curtain Air bag (Rr outer positions). Seat Belt (Rr center position).,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
71,71,19999,2015,31989,Concord,CA,19VDE1F79FE001041,Acura,ILX5-Speed,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,19VDE1F7*FE,,ACURA,"AMERICAN HONDA MOTOR CO., INC.",ILX,2015,GREENSBURG,,20 Tech,PASSENGER CAR,UNITED STATES (USA),,INDIANA,,,,,,Sedan/Saloon,4,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,5,,,,,,,,,,,,,,,,,,,,4,1997,122,1.999221808,,R20A5,111.855000,Gasoline,Single Overhead Cam (SOHC),In-Line,,,150.00,Water,,,,,,Honda,,Manual,Side Curtain Air bag (Rr outer positions). Seat Belt (Rr center position).,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
72,72,22991,2017,12893,Riverside,CA,19UDE2F74HA005017,Acura,ILXPremium,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,19UDE2F7*HA,,ACURA,"AMERICAN HONDA MOTOR CO., INC.",ILX,2017,MARYSVILLE,Premium Package/Technology Plus Package,,PASSENGER CAR,UNITED STATES (USA),,OHIO,,,,,,Sedan/Saloon,4,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,5,2,Dual-Clutch Transmission (DCT),8,4x2,,,,,,,,,,,,,,,,,,,4,2400.0,146.45698582735,2.4,4,K24V7,149.8857,Gasoline,Dual Overhead Cam (DOHC),In-Line,,,201,Water,,,Direct Fuel Injection,,,Honda,,Manual,"seat belts: front, rear, rear center",1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),Standard,Standard,Standard,Direct,"Lane Keep System, Lane Departure Warning, Forward Collision Warning, Crash Imminent Braking, Adaptive Cruise Control: Standard for Technology Plus Series",Standard,,,Standard,,,,,Standard,,,,Standard,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,Standard,Standard,,Standard,,Standard,Standard,,,,
73,73,20991,2015,20758,Riverside,CA,19VDE1F74FE004199,Acura,ILX5-Speed,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,19VDE1F7*FE,,ACURA,"AMERICAN HONDA MOTOR CO., INC.",ILX,2015,GREENSBURG,,20 Tech,PASSENGER CAR,UNITED STATES (USA),,INDIANA,,,,,,Sedan/Saloon,4,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,5,,,,,,,,,,,,,,,,,,,,4,1997,122,1.999221808,,R20A5,111.855000,Gasoline,Single Overhead Cam (SOHC),In-Line,,,150.00,Water,,,,,,Honda,,Manual,Side Curtain Air bag (Rr outer positions). Seat Belt (Rr center position).,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
74,74,21000,2015,33281,Tustin,CA,19VDE1F70FE005169,Acura,ILX5-Speed,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,19VDE1F7*FE,,ACURA,"AMERICAN HONDA MOTOR CO., INC.",ILX,2015,GREENSBURG,,20 Tech,PASSENGER CAR,UNITED STATES (USA),,INDIANA,,,,,,Sedan/Saloon,4,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,5,,,,,,,,,,,,,,,,,,,,4,1997,122,1.999221808,,R20A5,111.855000,Gasoline,Single Overhead Cam (SOHC),In-Line,,,150.00,Water,,,,,,Honda,,Manual,Side Curtain Air bag (Rr outer positions). Seat Belt (Rr center position).,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
75,75,23997,2017,6694,Sacramento,CA,19UDE2F34HA000509,Acura,ILXAutomatic,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,19UDE2F3*HA,,ACURA,"AMERICAN HONDA MOTOR CO., INC.",ILX,2017,MARYSVILLE,Base/Acura Watch Plus,,PASSENGER CAR,UNITED STATES (USA),,OHIO,,,,,,Sedan/Saloon,4,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,5,2,Dual-Clutch Transmission (DCT),8,4x2,,,,,,,,,,,,,,,,,,,4,2400.0,146.45698582735,2.4,4,K24V7,149.8857,Gasoline,Dual Overhead Cam (DOHC),In-Line,,,201,Water,,,Direct Fuel Injection,,,Honda,,Manual,"seat belts: front, rear, rear center",1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),Standard,Standard,Standard,Direct,"Lane Keep System, Lane Departure Warning, Forward Collision Warning, Crash Imminent Braking, Adaptive Cruise Control: Standard for Acura Watch Plus Series",Standard,,,Standard,,,,,,,,,Standard,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,Standard,Standard,,Standard,,Standard,Standard,,,,
76,76,22495,2015,16138,Cerritos,CA,19VDE1F73FE002878,Acura,ILX5-Speed,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,19VDE1F7*FE,,ACURA,"AMERICAN HONDA MOTOR CO., INC.",ILX,2015,GREENSBURG,,20 Tech,PASSENGER CAR,UNITED STATES (USA),,INDIANA,,,,,,Sedan/Saloon,4,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,5,,,,,,,,,,,,,,,,,,,,4,1997,122,1.999221808,,R20A5,111.855000,Gasoline,Single Overhead Cam (SOHC),In-Line,,,150.00,Water,,,,,,Honda,,Manual,Side Curtain Air bag (Rr outer positions). Seat Belt (Rr center position).,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
77,77,20988,2015,36629,Fremont,CA,19VDE1F71FE007416,Acura,ILX5-Speed,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,19VDE1F7*FE,,ACURA,"AMERICAN HONDA MOTOR CO., INC.",ILX,2015,GREENSBURG,,20 Tech,PASSENGER CAR,UNITED STATES (USA),,INDIANA,,,,,,Sedan/Saloon,4,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,5,,,,,,,,,,,,,,,,,,,,4,1997,122,1.999221808,,R20A5,111.855000,Gasoline,Single Overhead Cam (SOHC),In-Line,,,150.00,Water,,,,,,Honda,,Manual,Side Curtain Air bag (Rr outer positions). Seat Belt (Rr center position).,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
78,78,20995,2014,36955,Fremont,CA,JH4CU2F64EC004274,Acura,TSX5-Speed,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,JH4CU2F6*EC,,ACURA,"HONDA MOTOR CO., LTD",TSX,2014,SAYAMA,Tech,,PASSENGER CAR,JAPAN,,SAITAMA,,,,,,Sedan/Saloon,4,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,5,,,,,,,,,,,,,,,,,,,,4,2359.737216,144,2.4,4,K24Z3,149.8857,Gasoline,Dual Overhead Cam (DOHC),In-Line,,Multipoint Fuel Injection (MPFI),201,,201,,,,,Honda,,Manual,"seat belts: front, rear, rear center",1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
79,79,22988,2016,27927,Folsom,CA,19UDE2F35GA025501,Acura,ILXAutomatic,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,19UDE2F3*GA,,ACURA,"AMERICAN HONDA MOTOR CO., INC.",ILX,2016,MARYSVILLE,,Base/Acura Watch Plus,PASSENGER CAR,UNITED STATES (USA),,OHIO,,,,,,Sedan/Saloon,4,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Dual-Clutch Transmission (DCT),8,4x2,,,,,,,,,,,,,,,,,,,4,2359.737216,144,2.359737216,,K24V7,149.8857,Gasoline,Dual Overhead Cam (DOHC),In-Line,,,201,,,,,,,,,Manual,"seat belts: front, rear, rear center",1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
80,80,25500,2017,71,Norwalk,CA,19UDE2F83HA004515,Acura,ILXPremium,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,19UDE2F8*HA,,ACURA,"AMERICAN HONDA MOTOR CO., INC.",ILX,2017,MARYSVILLE,Premium and A-SPEC Package/ Technology Plus and A-SPEC Pacakage,,PASSENGER CAR,UNITED STATES (USA),,OHIO,,,,,,Sedan/Saloon,4,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,5,2,Dual-Clutch Transmission (DCT),8,4x2,,,,,,,,,,,,,,,,,,,4,2400.0,146.45698582735,2.4,4,K24V7,149.8857,Gasoline,Dual Overhead Cam (DOHC),In-Line,,,201,Water,,,Direct Fuel Injection,,,Honda,,Manual,"seat belts: front, rear, rear center",1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),Standard,Standard,Standard,Direct,,Standard,,,Standard,,,,,,,,,Standard,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,Standard,Standard,,Standard,,Standard,,,,,
81,81,17890,2014,36000,Lawndale,CA,19UUA8F30EA004437,Acura,TLSpecial,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,19UUA8F3*EA,,ACURA,"AMERICAN HONDA MOTOR CO., INC.",TL,2014,MARYSVILLE,SE,,PASSENGER CAR,UNITED STATES (USA),,OHIO,,,,,,Sedan/Saloon,4,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,6,FWD/Front-Wheel Drive,,,,,,,,,,,,,,,,,,,6,3474.057568,212,3.474057568,,J35Z6,208.7960,Gasoline,Single Overhead Cam (SOHC),V-Shaped,,,280,,,,,,,,,Manual,"seat belts: front, rear, rear center",1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
