level_0,index,Price,Year,Mileage,City,State,Vin,Make,Model,Suggested VIN,Error Code,Possible Values,Additional Error Text,Error Text,Vehicle Descriptor,Destination Market,Make,Manufacturer Name,Model,Model Year,Plant City,Series,Trim,Vehicle Type,Plant Country,Plant Company Name,Plant State,Trim2,Series2,Note,Base Price ($),Non-Land Use,Body Class,Doors,Windows,Wheel Base Type,Track Width (inches),Gross Vehicle Weight Rating From,Bed Length (inches),Curb Weight (pounds),Wheel Base (inches) From,Wheel Base (inches) To,Gross Combination Weight Rating From,Gross Combination Weight Rating To,Gross Vehicle Weight Rating To,Bed Type,Cab Type,Trailer Type Connection,Trailer Body Type,Trailer Length (feet),Other Trailer Info,Number of Wheels,Wheel Size Front (inches),Wheel Size Rear (inches),Entertainment System,Steering Location,Number of Seats,Number of Seat Rows,Transmission Style,Transmission Speeds,Drive Type,Axles,Axle Configuration,Brake System Type,Brake System Description,Other Battery Info,Battery Type,Number of Battery Cells per Module,Battery Current (Amps) From,Battery Voltage (Volts) From,Battery Energy (kWh) From,EV Drive Unit,Battery Current (Amps) To,Battery Voltage (Volts) To,Battery Energy (kWh) To,Number of Battery Modules per Pack,Number of Battery Packs per Vehicle,Charger Level,Charger Power (kW),Engine Number of Cylinders,Displacement (CC),Displacement (CI),Displacement (L),Engine Stroke Cycles,Engine Model,Engine Power (kW),Fuel Type - Primary,Valve Train Design,Engine Configuration,Fuel Type - Secondary,Fuel Delivery / Fuel Injection Type,Engine Brake (hp) From,Cooling Type,Engine Brake (hp) To,Electrification Level,Other Engine Info,Turbo,Top Speed (MPH),Engine Manufacturer,Pretensioner,Seat Belt Type,Other Restraint System Info,Curtain Air Bag Locations,Seat Cushion Air Bag Locations,Front Air Bag Locations,Knee Air Bag Locations,Side Air Bag Locations,Anti-lock Braking System (ABS),Electronic Stability Control (ESC),Traction Control,Tire Pressure Monitoring System (TPMS) Type,Active Safety System Note,Auto-Reverse System for Windows and Sunroofs,Automatic Pedestrian Alerting Sound (for Hybrid and EV only),Event Data Recorder (EDR),Keyless Ignition,SAE Automation Level From,SAE Automation Level To,Adaptive Cruise Control (ACC),Crash Imminent Braking (CIB),Blind Spot Warning (BSW),Forward Collision Warning (FCW),Lane Departure Warning (LDW),Lane Keeping Assistance (LKA),Backup Camera,Parking Assist,Bus Length (feet),Bus Floor Configuration Type,Bus Type,Other Bus Info,Custom Motorcycle Type,Motorcycle Suspension Type,Motorcycle Chassis Type,Other Motorcycle Info,Dynamic Brake Support (DBS),Pedestrian Automatic Emergency Braking (PAEB),Automatic Crash Notification (ACN) / Advanced Automatic Crash Notification (AACN),Daytime Running Light (DRL),Headlamp Light Source,Semiautomatic Headlamp Beam Switching,Adaptive Driving Beam (ADB),Rear Cross Traffic Alert,Rear Automatic Emergency Braking,Blind Spot Intervention (BSI),Lane Centering Assistance
145,21995,18951,2016,38671,Davis,CA,KNMAT2MV3GP706653,Nissan,RogueSV,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,KNMAT2MV*GP,,NISSAN,"RENAULT SAMSUNG MOTORS CO., LTD",Rogue,2016,BUSAN,,,MULTIPURPOSE PASSENGER VEHICLE (MPV),SOUTH KOREA,Renault Samsung Motor Plant,,,Wagon body style,,,,Crossover Utility Vehicle (CUV),4,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,4WD/4-Wheel Drive/4x4,,,,,,,,,,,,,,,,,,,4,2500.0,152.55936023683,2.5,,,,Gasoline,,,,,,,,,,,,,,Manual,2nd row outboard and center 3-point manual belts,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),Standard,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
146,21996,18951,2016,38722,San Mateo,CA,KNMAT2MV8GP698839,Nissan,RogueSV,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,KNMAT2MV*GP,,NISSAN,"RENAULT SAMSUNG MOTORS CO., LTD",Rogue,2016,BUSAN,,,MULTIPURPOSE PASSENGER VEHICLE (MPV),SOUTH KOREA,Renault Samsung Motor Plant,,,Wagon body style,,,,Crossover Utility Vehicle (CUV),4,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,4WD/4-Wheel Drive/4x4,,,,,,,,,,,,,,,,,,,4,2500.0,152.55936023683,2.5,,,,Gasoline,,,,,,,,,,,,,,Manual,2nd row outboard and center 3-point manual belts,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),Standard,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
147,21997,18951,2016,38732,Victorville,CA,KNMAT2MV0GP700129,Nissan,RogueSV,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,KNMAT2MV*GP,,NISSAN,"RENAULT SAMSUNG MOTORS CO., LTD",Rogue,2016,BUSAN,,,MULTIPURPOSE PASSENGER VEHICLE (MPV),SOUTH KOREA,Renault Samsung Motor Plant,,,Wagon body style,,,,Crossover Utility Vehicle (CUV),4,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,4WD/4-Wheel Drive/4x4,,,,,,,,,,,,,,,,,,,4,2500.0,152.55936023683,2.5,,,,Gasoline,,,,,,,,,,,,,,Manual,2nd row outboard and center 3-point manual belts,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),Standard,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
149,21999,21999,2016,20273,Redlands,CA,3N1AB7AP1GL658915,Nissan,SentraSV,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,3N1AB7AP*GL,,NISSAN,"NISSAN MEXICANA, S.A. DE C.V.",Sentra,2016,AGUASCALIENTES,,,PASSENGER CAR,MEXICO,"Nissan Mexicana, S.A. de C.V.",AGUASCALIENTES,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,4x2,,,,,,,,,,,,,,,,,,,4,1800.0,109.84273937051,1.8,,,,Gasoline,,,,,,,,,,,,,,Manual,2nd row outboard and center 3-point manual belts,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
150,22000,23999,2016,5478,Hayward,CA,5N1AZ2MH6GN146529,Nissan,MuranoAWD,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,5N1AZ2MH*GN,,NISSAN,"NISSAN NORTH AMERICA, INC.",Murano,2016,CANTON,,,MULTIPURPOSE PASSENGER VEHICLE (MPV),UNITED STATES (USA),Nissan North America Inc.,MISSISSIPPI,,Wagon body style,,,,Crossover Utility Vehicle (CUV),4,,,,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,4WD/4-Wheel Drive/4x4,,,,,,,,,,,,,,,,,,,6,3500.0,213.58310433156,3.5,,,,Gasoline,,V-Shaped,,,,,,,,,,,,Manual,2nd row outboard and center 3-point manual belts,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),Standard,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
151,22001,19351,2016,34244,Victorville,CA,KNMAT2MV1GP700267,Nissan,RogueSV,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,KNMAT2MV*GP,,NISSAN,"RENAULT SAMSUNG MOTORS CO., LTD",Rogue,2016,BUSAN,,,MULTIPURPOSE PASSENGER VEHICLE (MPV),SOUTH KOREA,Renault Samsung Motor Plant,,,Wagon body style,,,,Crossover Utility Vehicle (CUV),4,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,4WD/4-Wheel Drive/4x4,,,,,,,,,,,,,,,,,,,4,2500.0,152.55936023683,2.5,,,,Gasoline,,,,,,,,,,,,,,Manual,2nd row outboard and center 3-point manual belts,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),Standard,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
152,22002,11000,2016,39972,Buena Park,CA,3N1CE2CP1GL366343,Nissan,Versa,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,3N1CE2CP*GL,,NISSAN,"NISSAN MEXICANA, S.A. DE C.V.",Versa Note,2016,AGUASCALIENTES,,,PASSENGER CAR,MEXICO,"Nissan Mexicana, S.A. de C.V.",AGUASCALIENTES,,,,,,Hatchback/Liftback/Notchback,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,4x2,,,,,,,,,,,,,,,,,,,4,1600.0,97.63799055157,1.6,,,,Gasoline,,In-Line,,,,,,,,,,,,Manual,2nd row outboard and center 3-point manual belts,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
154,22004,19351,2016,34312,San Mateo,CA,KNMAT2MV3GP709357,Nissan,RogueSV,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,KNMAT2MV*GP,,NISSAN,"RENAULT SAMSUNG MOTORS CO., LTD",Rogue,2016,BUSAN,,,MULTIPURPOSE PASSENGER VEHICLE (MPV),SOUTH KOREA,Renault Samsung Motor Plant,,,Wagon body style,,,,Crossover Utility Vehicle (CUV),4,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,4WD/4-Wheel Drive/4x4,,,,,,,,,,,,,,,,,,,4,2500.0,152.55936023683,2.5,,,,Gasoline,,,,,,,,,,,,,,Manual,2nd row outboard and center 3-point manual belts,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),Standard,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
155,22005,19888,2017,27684,Sunnyvale,CA,KNMAT2MT4HP510821,Nissan,RogueSV,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,KNMAT2MT*HP,,NISSAN,"RENAULT SAMSUNG MOTORS CO., LTD",Rogue,2017,BUSAN,,,MULTIPURPOSE PASSENGER VEHICLE (MPV),SOUTH KOREA,Renault Samsung Motor Plant,,,Wagon body style,,,,Crossover Utility Vehicle (CUV),4,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,106.50,,,,,,,Not Applicable,Not Applicable,,,4,,,,Left-Hand Drive (LHD),5,2,Continuously Variable Transmission (CVT),,4x2,2,,,,,,,,,,,,,,,,,,4,2500.0,152.55936023683,2.5,,,126.7690,Gasoline,,,,,170,,,,,,,,,Manual,2nd row outboard and center 3-point manual belts,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),Standard,Standard,Standard,Direct,,Standard,,,,,,,,,,,,Standard,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,Standard,,,Standard,,Standard,,,,,
156,22006,17500,2016,39924,Richmond,CA,KNMAT2MV8GP669891,Nissan,RogueS,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,KNMAT2MV*GP,,NISSAN,"RENAULT SAMSUNG MOTORS CO., LTD",Rogue,2016,BUSAN,,,MULTIPURPOSE PASSENGER VEHICLE (MPV),SOUTH KOREA,Renault Samsung Motor Plant,,,Wagon body style,,,,Crossover Utility Vehicle (CUV),4,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,4WD/4-Wheel Drive/4x4,,,,,,,,,,,,,,,,,,,4,2500.0,152.55936023683,2.5,,,,Gasoline,,,,,,,,,,,,,,Manual,2nd row outboard and center 3-point manual belts,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),Standard,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
157,22007,19887,2017,16890,Montclair,CA,KNMAT2MT1HP547440,Nissan,RogueS,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,KNMAT2MT*HP,,NISSAN,"RENAULT SAMSUNG MOTORS CO., LTD",Rogue,2017,BUSAN,,,MULTIPURPOSE PASSENGER VEHICLE (MPV),SOUTH KOREA,Renault Samsung Motor Plant,,,Wagon body style,,,,Crossover Utility Vehicle (CUV),4,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,106.50,,,,,,,Not Applicable,Not Applicable,,,4,,,,Left-Hand Drive (LHD),5,2,Continuously Variable Transmission (CVT),,4x2,2,,,,,,,,,,,,,,,,,,4,2500.0,152.55936023683,2.5,,,126.7690,Gasoline,,,,,170,,,,,,,,,Manual,2nd row outboard and center 3-point manual belts,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),Standard,Standard,Standard,Direct,,Standard,,,,,,,,,,,,Standard,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,Standard,,,Standard,,Standard,,,,,
158,22008,21999,2016,34051,Merced,CA,5N1AZ2MH5GN115675,Nissan,MuranoAWD,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,5N1AZ2MH*GN,,NISSAN,"NISSAN NORTH AMERICA, INC.",Murano,2016,CANTON,,,MULTIPURPOSE PASSENGER VEHICLE (MPV),UNITED STATES (USA),Nissan North America Inc.,MISSISSIPPI,,Wagon body style,,,,Crossover Utility Vehicle (CUV),4,,,,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,4WD/4-Wheel Drive/4x4,,,,,,,,,,,,,,,,,,,6,3500.0,213.58310433156,3.5,,,,Gasoline,,V-Shaped,,,,,,,,,,,,Manual,2nd row outboard and center 3-point manual belts,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),Standard,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
159,22009,18999,2016,19054,Norwalk,CA,KNMAT2MT9GP606605,Nissan,RogueS,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,KNMAT2MT*GP,,NISSAN,"RENAULT SAMSUNG MOTORS CO., LTD",Rogue,2016,BUSAN,,,MULTIPURPOSE PASSENGER VEHICLE (MPV),SOUTH KOREA,Renault Samsung Motor Plant,,,Wagon body style,,,,Crossover Utility Vehicle (CUV),4,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,4x2,,,,,,,,,,,,,,,,,,,4,2500.0,152.55936023683,2.5,,,,Gasoline,,,,,,,,,,,,,,Manual,2nd row outboard and center 3-point manual belts,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),Standard,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
160,22010,18951,2016,39540,Victorville,CA,KNMAT2MV4GP700330,Nissan,RogueSV,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,KNMAT2MV*GP,,NISSAN,"RENAULT SAMSUNG MOTORS CO., LTD",Rogue,2016,BUSAN,,,MULTIPURPOSE PASSENGER VEHICLE (MPV),SOUTH KOREA,Renault Samsung Motor Plant,,,Wagon body style,,,,Crossover Utility Vehicle (CUV),4,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,4WD/4-Wheel Drive/4x4,,,,,,,,,,,,,,,,,,,4,2500.0,152.55936023683,2.5,,,,Gasoline,,,,,,,,,,,,,,Manual,2nd row outboard and center 3-point manual belts,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),Standard,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
161,22011,17997,2016,34549,North Hollywood,CA,KNMAT2MT6GP702918,Nissan,RogueSV,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,KNMAT2MT*GP,,NISSAN,"RENAULT SAMSUNG MOTORS CO., LTD",Rogue,2016,BUSAN,,,MULTIPURPOSE PASSENGER VEHICLE (MPV),SOUTH KOREA,Renault Samsung Motor Plant,,,Wagon body style,,,,Crossover Utility Vehicle (CUV),4,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,4x2,,,,,,,,,,,,,,,,,,,4,2500.0,152.55936023683,2.5,,,,Gasoline,,,,,,,,,,,,,,Manual,2nd row outboard and center 3-point manual belts,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),Standard,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
162,22012,18665,2016,27990,Stockton,CA,JN8AT2MV4GW151691,Nissan,RogueSV,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,JN8AT2MV*GW,,NISSAN,"NISSAN MOTOR COMPANY, LTD",Rogue,2016,"KYUSHU PLANT, MIYAKO-GUN",,,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN,"Nissan Motor Kyushu Co., Ltd.",FUKUOKA,,Wagon body style,,,,Crossover Utility Vehicle (CUV),4,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,4WD/4-Wheel Drive/4x4,,,,,,,,,,,,,,,,,,,4,2500.0,152.55936023683,2.5,,,,Gasoline,,,,,,,,,,,,,,Manual,2nd row outboard and center 3-point manual belts,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),Standard,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
163,22013,20977,2016,10258,San Diego,CA,JN8AT2MV9GW138600,Nissan,RogueS,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,JN8AT2MV*GW,,NISSAN,"NISSAN MOTOR COMPANY, LTD",Rogue,2016,"KYUSHU PLANT, MIYAKO-GUN",,,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN,"Nissan Motor Kyushu Co., Ltd.",FUKUOKA,,Wagon body style,,,,Crossover Utility Vehicle (CUV),4,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,4WD/4-Wheel Drive/4x4,,,,,,,,,,,,,,,,,,,4,2500.0,152.55936023683,2.5,,,,Gasoline,,,,,,,,,,,,,,Manual,2nd row outboard and center 3-point manual belts,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),Standard,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
164,22014,19351,2016,34957,Victorville,CA,KNMAT2MVXGP699605,Nissan,RogueSV,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,KNMAT2MV*GP,,NISSAN,"RENAULT SAMSUNG MOTORS CO., LTD",Rogue,2016,BUSAN,,,MULTIPURPOSE PASSENGER VEHICLE (MPV),SOUTH KOREA,Renault Samsung Motor Plant,,,Wagon body style,,,,Crossover Utility Vehicle (CUV),4,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,4WD/4-Wheel Drive/4x4,,,,,,,,,,,,,,,,,,,4,2500.0,152.55936023683,2.5,,,,Gasoline,,,,,,,,,,,,,,Manual,2nd row outboard and center 3-point manual belts,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),Standard,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
165,22015,19851,2016,29001,Escondido,CA,KNMAT2MV3GP708676,Nissan,RogueSV,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,KNMAT2MV*GP,,NISSAN,"RENAULT SAMSUNG MOTORS CO., LTD",Rogue,2016,BUSAN,,,MULTIPURPOSE PASSENGER VEHICLE (MPV),SOUTH KOREA,Renault Samsung Motor Plant,,,Wagon body style,,,,Crossover Utility Vehicle (CUV),4,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,4WD/4-Wheel Drive/4x4,,,,,,,,,,,,,,,,,,,4,2500.0,152.55936023683,2.5,,,,Gasoline,,,,,,,,,,,,,,Manual,2nd row outboard and center 3-point manual belts,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),Standard,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
167,22017,18951,2016,39882,Mountain View,CA,KNMAT2MV4GP698109,Nissan,RogueSV,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,KNMAT2MV*GP,,NISSAN,"RENAULT SAMSUNG MOTORS CO., LTD",Rogue,2016,BUSAN,,,MULTIPURPOSE PASSENGER VEHICLE (MPV),SOUTH KOREA,Renault Samsung Motor Plant,,,Wagon body style,,,,Crossover Utility Vehicle (CUV),4,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,4WD/4-Wheel Drive/4x4,,,,,,,,,,,,,,,,,,,4,2500.0,152.55936023683,2.5,,,,Gasoline,,,,,,,,,,,,,,Manual,2nd row outboard and center 3-point manual belts,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),Standard,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
168,22018,16981,2016,385,Colma,CA,1N4BZ0CP4GC305751,Nissan,LEAFSV,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,1N4BZ0CP*GC,,NISSAN,"NISSAN NORTH AMERICA, INC.",Leaf,2016,SMYRNA,,,PASSENGER CAR,UNITED STATES (USA),Nissan North America Inc.,TENNESSEE,,,,,,Hatchback/Liftback/Notchback,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,4x2,,,,,,,,,,30,,,,,,,,,,,,,,,,Electric,,,,,,,,BEV (Battery Electric Vehicle),,,,,,Manual,2nd row outboard and center 3-point manual belts,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
169,22019,19351,2016,35072,Mountain View,CA,KNMAT2MV0GP706318,Nissan,RogueSV,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,KNMAT2MV*GP,,NISSAN,"RENAULT SAMSUNG MOTORS CO., LTD",Rogue,2016,BUSAN,,,MULTIPURPOSE PASSENGER VEHICLE (MPV),SOUTH KOREA,Renault Samsung Motor Plant,,,Wagon body style,,,,Crossover Utility Vehicle (CUV),4,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,4WD/4-Wheel Drive/4x4,,,,,,,,,,,,,,,,,,,4,2500.0,152.55936023683,2.5,,,,Gasoline,,,,,,,,,,,,,,Manual,2nd row outboard and center 3-point manual belts,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),Standard,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
170,22020,20988,2016,5578,Riverside,CA,KNMAT2MT8GP695230,Nissan,RogueSV,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,KNMAT2MT*GP,,NISSAN,"RENAULT SAMSUNG MOTORS CO., LTD",Rogue,2016,BUSAN,,,MULTIPURPOSE PASSENGER VEHICLE (MPV),SOUTH KOREA,Renault Samsung Motor Plant,,,Wagon body style,,,,Crossover Utility Vehicle (CUV),4,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,4x2,,,,,,,,,,,,,,,,,,,4,2500.0,152.55936023683,2.5,,,,Gasoline,,,,,,,,,,,,,,Manual,2nd row outboard and center 3-point manual belts,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),Standard,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
171,22021,19851,2016,29132,Livermore,CA,KNMAT2MV1GP699976,Nissan,RogueSV,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,KNMAT2MV*GP,,NISSAN,"RENAULT SAMSUNG MOTORS CO., LTD",Rogue,2016,BUSAN,,,MULTIPURPOSE PASSENGER VEHICLE (MPV),SOUTH KOREA,Renault Samsung Motor Plant,,,Wagon body style,,,,Crossover Utility Vehicle (CUV),4,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,4WD/4-Wheel Drive/4x4,,,,,,,,,,,,,,,,,,,4,2500.0,152.55936023683,2.5,,,,Gasoline,,,,,,,,,,,,,,Manual,2nd row outboard and center 3-point manual belts,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),Standard,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
